﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2018-12-31 累计(%),归属于母公司普通股股东的加权ROE 2017-12-31 累计(%),归属于母公司普通股股东的加权ROE 2016-12-31 累计(%),归属于母公司普通股股东的加权ROE 2015-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2019-04-30 ,PB(不含商誉) 2019-04-30 ,资产负债率 2018-12-31 累计(%)
sz,="300244",迪安诊断,医疗保健提供商与服务,15.55,15.97,13.63,21.31,19.57,36.62,6.59,55.91
sz,="300701",森霸传感,光电子器件,15.55,25.3,30.46,26.08,25.91,49.65,5.62,5.12
sz,="300545",联得装备,电子元器件,15.54,11.63,13.23,25.94,30.1,45.04,6.12,49.08
sz,="002424",贵州百灵,中药,15.53,16.79,17.6,16.74,14.18,28.22,3.96,34.33
sh,="603811",诚意药业,化学制剂,15.53,13.62,26.42,23.82,24.17,24.66,3.71,17.46
sz,="300673",佩蒂股份,食品,15.51,18.39,22.26,19.28,10.71,42.25,5.35,17.14
sz,="000581",威孚高科,汽车零配件与设备,15.48,18.52,13.53,13.32,15.05,10.71,1.25,21.25
sz,="200581",苏威孚B,,15.48,18.52,13.53,13.32,15.05,7.2,0.8,21.25
sh,="603103",横店影视,传媒,15.47,26.18,43.78,70.9,54.43,49.68,4.43,32.13
sh,="600271",航天信息,电子设备及服务,15.44,16.16,17.97,22.04,18.04,31.51,4.72,36.58
sz,="002116",中国海诚,建筑与工程,15.43,16.2,11.91,23.13,25.12,27.55,3.07,66.7
sz,="002543",万和电气,耐用家居用品,15.43,13.21,14.2,11.65,10.2,18.18,2.56,49.31
sz,="300602",飞荣达,电子元器件,15.43,12.13,23.2,25.38,27.18,50.09,7.04,38.1
sh,="603801",志邦家居,耐用家居用品,15.42,20.01,30.49,28.25,47.47,20.88,2.81,32.76
sz,="300599",雄塑科技,化学制品,15.39,11.56,15.7,17.34,21.21,17.06,2.43,20.94
sz,="300590",移为通信,通信设备,15.38,13.79,57.19,69.68,88.75,50.59,7.14,18.61
sz,="000498",山东路桥,建筑与工程,15.37,15.4,13.21,13.27,12.69,10.12,1.32,73.38
sh,="600535",天士力,中药,15.33,15.24,15.24,22.82,31.94,24.01,3.06,55.47
sh,="603609",禾丰牧业,农牧渔产品,15.3,14.72,15.1,12.51,12.8,22.27,3.27,38.45
sz,="300677",英科医疗,医疗保健设备与用品,15.3,18.88,18.8,24.69,10.9,20.48,2.84,47.49
sh,="603711",香飘飘,饮料,15.26,19.58,23.53,22.77,26.42,42.62,5.85,33.67
sh,="600750",江中药业,中药,15.25,15.11,15.29,16.56,12.97,16.23,2.22,14.76
sz,="300726",宏达电子,电子元器件,15.25,21.73,28.11,18.5,32.19,33.22,4.67,5.8
sz,="300584",海辰药业,化学制剂,15.24,13.72,17.77,18.53,18.69,34.83,4.99,26.85
sz,="002918",蒙娜丽莎,非金属材料与制品,15.2,32,34.51,27.64,23.35,17.42,2.24,41.57
sz,="002275",桂林三金,中药,15.19,18.43,16.33,16.36,20.09,21.28,2.94,17.6
sh,="603989",艾华集团,电子元器件,15.17,16.32,15.22,16.52,26,27.42,3.79,36.71
sh,="600674",川投能源,电力公用事业,15.16,15.34,18.16,22.66,27.64,12.66,1.52,21.12
sz,="000062",深圳华强,电子设备及服务,15.13,10.17,11.24,14.34,22.56,25.09,5.29,50.05
sh,="603881",数据港,信息技术服务,15.1,14.18,20.78,23.95,27.78,50.71,6.88,62.11
sz,="300418",昆仑万维,计算机软件,15.08,16.39,18.31,16.67,35.8,16.23,4.17,39.79
sz,="300396",迪瑞医疗,医疗保健设备与用品,15.07,14.44,12.01,11.36,18.28,26.07,5.11,21.45
sz,="000065",北方国际,建筑与工程,15.07,14.6,16.79,14.41,20.89,15.41,1.92,59.74
sz,="300452",山河药辅,化学原料药,15.01,11.96,12.74,15.73,21.56,35.31,4.91,21.4
sz,="300579",数字认证,互联网软件与服务,14.99,16.29,25.65,25.17,28.15,57.96,7.27,45.59
sh,="603663",三祥新材,非金属材料与制品,14.99,12.17,12.3,14.64,14.62,37.12,4.94,31.66
sh,="603096",新经典,传媒,14.99,19.33,25.17,26.12,24.56,43.17,4.95,10.28
sh,="603277",银都股份,通用机械,14.99,27.15,46.45,40.64,45.32,20.49,2.39,23.5
sz,="002293",罗莱生活,纺织品,14.98,14.79,12.05,16.63,17.56,19.91,2.34,22.64
sh,="603298",杭叉集团,专用设备,14.95,14.25,19.95,19.9,25.33,19,2.25,25.32
sz,="300009",安科生物,生物科技,14.95,19.02,15.51,17.14,15.88,58.15,7.68,20.41
sz,="002203",海亮股份,有色金属,14.87,13.57,13.61,12.52,14.78,24.96,2.67,56.34
sz,="300428",四通新材,有色金属,14.87,15.77,11.38,11.71,21.98,50.47,1.91,55.53
sh,="603883",老百姓,药品流通,14.87,18.1,14.06,13.65,22.91,38.16,13.36,60.29
sz,="300481",濮阳惠成,化学制品,14.86,15.38,14.72,17.42,14.77,37.54,4.8,15.84
sz,="300394",天孚通信,通信设备,14.84,14.39,17.04,17.4,31.08,44.97,5.33,10.3
sh,="603826",坤彩科技,非金属材料与制品,14.84,12.91,23.85,27.85,30.09,43.97,6.2,11.11
sz,="300642",透景生命,生物科技,14.8,18.79,41.04,40.68,31.85,31.28,3.66,7.13
sz,="002728",特一药业,化学制剂,14.74,11.4,11.21,10.53,15.71,20.42,8.9,46.26
sh,="603208",江山欧派,纸类与林业产品,14.71,15.89,27.61,29.8,23.59,20.85,2.33,45.83
sz,="002911",佛燃股份,燃气公用事业,14.71,21.01,21.42,26.24,24.57,27.6,3.72,43.65
sz,="300523",辰安科技,互联网软件与服务,14.65,10.95,15.22,27.59,15.3,66.95,5.89,34.92
sz,="300258",精锻科技,汽车零配件与设备,14.64,16.09,13.9,11.36,11.13,22.21,2.73,32.61
sz,="300445",康斯特,电子设备及服务,14.63,12.36,11.32,14.27,21.77,28.49,3.72,9.89
sh,="603496",恒为科技,通信设备,14.62,16.3,25.37,26.27,24.58,44.26,5.67,17.57
sh,="603345",安井食品,食品,14.62,13.28,19.37,16.82,20.56,38.62,4.93,55.12
sz,="300207",欣旺达,电子设备及服务,14.58,20.81,22.3,20.05,11.56,33.06,3.8,71.12
sz,="300741",华宝股份,食品,14.57,22.29,22.61,19.83,24.85,19.39,3.69,5.46
sh,="601799",星宇股份,汽车零配件与设备,14.55,12.09,13.14,14.39,14.07,35.46,4.55,39.72
sh,="603959",百利科技,建筑与工程,14.55,11.92,15.34,17.68,20.16,50.08,7.27,58.95
sh,="603181",皇马科技,化学原料,14.55,16.58,15.13,12.03,15.99,21.81,2.77,24.03
sz,="200030",富奥B,,14.53,15.22,13.73,11.19,15.55,7.57,0.9,38.98
sz,="000030",富奥股份,汽车零配件与设备,14.53,15.22,13.73,11.19,15.55,11.71,1.46,38.98
sh,="603968",醋化股份,化学制品,14.51,12.53,12.8,12.34,19.84,18.63,2.31,26.48
sz,="300624",万兴科技,计算机软件,14.49,27.71,29.87,28,32.46,64.05,6.27,15.9
sz,="000559",万向钱潮,汽车零配件与设备,14.47,18.99,19.52,19.55,19.14,29.92,3.24,54.66
sz,="300294",博雅生物,生物科技,14.44,15.8,13.74,16.23,12.77,28.11,4.34,25.68
sh,="600897",厦门空港,交通基本设施,14.43,12.16,12.62,12.73,16.89,14.91,1.99,17.79
sh,="600438",通威股份,农牧渔产品,14.43,16.07,14.38,13.8,14.29,26.67,3.8,60.43
sz,="000732",泰禾集团,住宅地产开发和管理,14.4,11.19,11.96,20.63,22.56,9.52,1.07,86.88
sz,="300170",汉得信息,信息技术服务,14.4,14.45,12.72,13.58,12.21,51.73,4.9,23.02
sh,="603035",常熟汽饰,汽车零配件与设备,14.36,10.52,16.99,18.5,18.16,28.39,1.31,44.92
sh,="603368",柳药股份,药品流通,14.33,12.04,11.49,16.81,28.47,16.57,2.95,58.59
sh,="603806",福斯特,光电子器件,14.31,12.03,18.81,16.1,17.7,39.33,3.32,13.94
sh,="600066",宇通客车,汽车,14.3,22.15,31.24,30.19,25.54,18.01,1.98,54.47
sz,="000034",神州数码,电子设备及服务,14.27,24.1,19.04,12.12,44.93,20.13,3.52,85.2
sh,="601166",兴业银行,银行,14.27,15.35,17.28,18.89,21.21,7.11,0.91,92.96
sz,="002860",星帅尔,电气部件与设备,14.27,17.26,24.34,23.38,28,24.32,3.33,17.29
sh,="603081",大丰实业,专用设备,14.25,18.09,25.52,23.91,23.58,24.74,3.11,47.74
sh,="603278",大业股份,黑色金属,14.25,19.02,27.86,17.89,12.91,18.13,2.17,52.35
sz,="002025",航天电器,电子元器件,14.23,13.81,12.71,12.49,11.92,32.85,4.13,32.52
sh,="600018",上港集团,交通基本设施,14.21,17.92,11.38,11.53,13.13,23.67,2.35,42.96
sh,="603766",隆鑫通用,汽车,14.18,15.89,15.47,17.37,16.06,13.56,1.77,41.12
sh,="603823",百合花,化学制品,14.13,10.92,20.92,23.3,25.65,28.9,3.29,30.3
sh,="603960",克来机电,专用设备,14.09,12.97,16.56,16.74,18.04,71.7,12.49,38.39
sz,="002853",皮阿诺,耐用家居用品,14.07,12.81,25.75,24.7,41.54,26.08,3,30.75
sh,="601939",建设银行,银行,14.04,14.8,15.44,17.27,19.74,7.2,0.94,91.42
sz,="002202",金风科技,重型电气设备,14.03,15.04,16.87,18.13,13,16.73,2.1,67.46
sh,="603380",易德龙,电子设备及服务,14.03,21.12,42.53,45.67,65.02,28.77,3.19,25.59
sh,="603970",中农立华,工业贸易经销商,14.01,22.63,25.48,32.52,34.77,24.11,2.99,62.97
sz,="300687",赛意信息,信息技术服务,13.99,22.62,36.47,36.18,35.48,38.81,4.53,21.27
sz,="000887",中鼎股份,汽车零配件与设备,13.98,16.11,16.75,21.69,22,15.9,2.37,47.63
sz,="300457",赢合科技,专用设备,13.97,16.08,21.72,15,22.21,29.37,3.4,41.55
sh,="603858",步长制药,中药,13.95,12.81,21.21,63.78,31.07,17.21,3.21,30.79
sz,="300640",德艺文创,耐用家居用品,13.95,16.75,41.58,34.12,34.45,49.02,5.7,22.85
sz,="002085",万丰奥威,汽车零配件与设备,13.93,15.96,20.53,23.99,23.71,25.13,3.01,48.93
sz,="002462",嘉事堂,药品流通,13.93,12.59,11.94,12.73,18.9,13.13,2.27,65.6
sh,="603617",君禾股份,通用机械,13.93,16.85,26.27,19.96,20.04,39.37,4.32,37.84
sh,="600572",康恩贝,中药,13.89,15.88,10.43,12.02,21.42,32.11,4.68,45.93
sh,="603328",依顿电子,电子元器件,13.87,11.65,13,11.25,11.44,17.26,2.44,17.38
sz,="000999",华润三九,化学制剂,13.86,14.06,14.78,17.33,15.93,22.25,3.42,38.06
sz,="002051",中工国际,建筑与工程,13.85,19.24,19.55,18.87,17.39,13.47,1.81,48.51
sh,="603669",灵康药业,化学制剂,13.83,13.07,13.55,19.45,35.18,39.38,3.08,33.37
sh,="601216",君正集团,化学原料,13.8,14.63,12.21,12.22,12.32,14.25,1.78,32.6
sz,="300718",长盛轴承,通用机械,13.8,19.78,17.4,21.29,23.74,28.41,3.1,9.01
sh,="601398",工商银行,银行,13.79,14.35,15.24,17.1,19.96,6.92,0.89,91.53
sz,="002883",中设股份,商业用品与服务,13.77,18.39,30.14,23.64,38.96,36.91,4.46,15.06
sz,="002838",道恩股份,化学制品,13.75,11.73,18.39,16.56,15.31,38.51,5.02,42.26
sz,="000902",新洋丰,农用化工,13.71,12.56,11.53,19.65,23.43,15.26,2.05,29.15
sz,="002223",鱼跃医疗,医疗保健设备与用品,13.69,11.37,14.32,18.85,18.24,34.79,4.7,19.78
sz,="300703",创源文化,休闲设备与用品,13.68,21.06,48.8,31.64,28.95,24.6,2.89,32.24
sz,="002793",东音股份,电气部件与设备,13.67,16.17,17.86,26.13,22.56,35.45,4.82,35.09
sz,="300371",汇中股份,电子设备及服务,13.66,11.39,10.03,13.84,18.16,23.16,2.88,12.37
sh,="601288",农业银行,银行,13.66,14.57,15.14,16.79,19.57,6.42,0.8,92.59
sz,="002091",江苏国泰,工业贸易经销商,13.64,11.81,19.17,14.73,14.21,12.35,1.35,53.06
sh,="600850",华东电脑,信息技术服务,13.63,14.6,15.78,22.39,18.69,31.42,3.91,59.97
sh,="603089",正裕工业,汽车零配件与设备,13.62,10.9,24.21,20.07,19.66,19.86,3.95,43.86
sh,="603885",吉祥航空,航空运输,13.61,16.3,21.33,36.11,23.71,27.96,2.45,55.25
sz,="002557",洽洽食品,食品,13.61,10.74,12.26,11.94,11.01,32.33,3.33,34.49
sz,="300707",威唐工业,专用设备,13.61,24.1,24.86,27.19,34.85,41.11,3.72,22.99
sz,="300476",胜宏科技,电子元器件,13.59,14.67,17.4,13.81,18.46,21.6,3.12,44.87
sz,="000501",鄂武商A,百货商店,13.58,18.7,18.52,20.73,20.45,8.14,1.05,63.96
sh,="603919",金徽酒,饮料,13.57,14.58,16.28,24.09,21.19,22.02,2.61,25.99
sh,="603365",水星家纺,纺织品,13.57,24.21,24.36,20.36,20.58,20.76,2.25,20.95
sz,="300286",安科瑞,电气部件与设备,13.56,15.09,14.29,12.7,15.63,28.63,3.12,21.58
sz,="002044",美年健康,医疗保健提供商与服务,13.54,10,10.63,10.32,13.42,88.73,28.83,55.39
sz,="300474",景嘉微,电子设备及服务,13.53,12.47,14.3,25.45,31.14,86.52,5.51,8.21
sz,="002727",一心堂,药品流通,13.47,16.02,14.96,16.1,18.93,30.1,5.88,44.95
sz,="300512",中亚股份,通用机械,13.45,13.55,16.46,28.79,30.84,25.51,2.81,33.37
sh,="603138",海量数据,信息技术服务,13.45,17.23,29.37,31.59,35,66.13,7.03,34.22
sh,="600703",三安光电,光电子器件,13.43,17.13,12.95,14.21,13.88,28.21,2.44,30.99
sz,="002871",伟隆股份,通用机械,13.4,13.88,17.83,15.18,21.08,39.64,4.27,22.23
sz,="300727",润禾材料,化学原料,13.38,17,17.18,19.45,23.06,40.49,4.35,23.53
sh,="603319",湘油泵,汽车零配件与设备,13.36,17.1,14.01,11.29,14.45,18.32,2.59,44.42
sz,="300609",汇纳科技,信息技术服务,13.36,13.98,20.87,19.79,20.95,57.92,8.43,13.59
sz,="002310",东方园林,建筑与工程,13.28,21.29,18.13,10.1,11.96,16.99,1.68,69.33
sh,="603726",朗迪集团,通用机械,13.25,14.52,10.61,14.85,19.48,24.74,2.63,37.47
sh,="603533",掌阅科技,互联网软件与服务,13.25,14.98,11.16,19.21,43.14,57.42,6.18,29.78
sh,="603416",信捷电气,电气部件与设备,13.2,14.1,26.9,27.53,32.86,28.96,3.33,12.12
sh,="601231",环旭电子,电子设备及服务,13.18,16.34,11.27,10.57,16.72,24.73,3,53.3
sh,="600000",浦发银行,银行,13.14,14.45,16.35,18.82,21.02,6.08,0.78,92.39
sh,="603680",今创集团,专用设备,13.14,33.26,30.8,46.94,30.15,27.32,2.74,49.67
sh,="603136",天目湖,酒店餐饮与休闲,13.11,19.02,24.57,22.21,27.29,28.08,3.7,20.24
sz,="002003",伟星股份,服装与配饰,13.1,15.99,14.52,13.76,13.59,18.43,2.51,22.38
sz,="002928",华夏航空,航空运输,13.07,38.5,55.56,68.56,63.34,41.39,3.7,72.72
sz,="300382",斯莱克,专用设备,13.06,12.98,14.47,15.56,15.18,29.25,3.84,36.14
sh,="603607",京华激光,纸类与林业产品,13.06,21.22,25.94,26.54,29.21,29.94,3.58,14.96
sh,="603326",我乐家居,耐用家居用品,13.05,16.03,25.32,26.8,32.78,26.94,2.95,35.85
sh,="603359",东珠生态,建筑与工程,13.05,15.4,16.42,17.54,18.65,18.12,2.1,43.62
sz,="002896",中大力德,通用机械,13.02,16.21,18.73,12.43,16.64,41.58,4.08,37
sz,="002705",新宝股份,家用电器,13,11.92,17.2,12.51,10.35,15.78,2.42,45.07
sh,="603603",博天环境,商业用品与服务,12.98,17.09,17.42,18.02,19.52,42.06,4.65,79.97
sz,="002923",润都股份,化学制剂,12.97,20.44,24.68,25.35,23.71,36.77,3.64,23.46
sz,="002038",双鹭药业,生物科技,12.95,13.03,12.06,17.04,24.38,30.37,3.64,9.42
sh,="603882",金域医学,医疗保健提供商与服务,12.95,14.52,16.75,23.28,12.24,70.31,8.34,50.58
sh,="600016",民生银行,银行,12.94,14.03,15.13,16.98,20.41,5.48,0.66,92.81
sz,="300439",美康生物,生物科技,12.91,13.84,13.04,16.63,38.79,25.21,4.83,50.62
sh,="600705",中航资本,投资信托,12.9,12.33,10.77,15.2,16.94,18.28,1.8,86.19
sh,="603519",立霸股份,化学制品,12.88,11.9,10.86,11.09,15.49,33.57,4.95,24.67
sz,="300627",华测导航,航天航空,12.88,20.79,37.24,27.78,30.64,78.98,5.53,36.65
sz,="002706",良信电器,电气部件与设备,12.86,13.16,12.02,14.9,13.79,25.74,3.13,18.77
sz,="300623",捷捷微电,半导体,12.86,14.29,25.88,20.58,22.37,34.7,4.22,13.48
sz,="002958",青农商行,银行,12.86,13.33,13.59,14.63,15.43,17.94,1.87,92.74
sh,="600643",爱建集团,投资信托,12.84,12.27,10.23,10.18,10.38,17.7,1.8,62.96
sz,="300661",圣邦股份,半导体,12.84,17.25,34.5,35.37,35.36,80.41,8.04,17.49
sh,="600085",同仁堂,中药,12.83,12.55,12.51,13.33,14.49,41.46,4.48,29.05
sh,="603679",华体科技,电气部件与设备,12.81,13.6,19.79,20.73,20.39,66.6,8.35,31.36
sh,="600694",大商股份,百货商店,12.8,12.05,10.53,10.66,21.62,8.46,1.03,52.71
sh,="600933",爱柯迪,汽车零配件与设备,12.8,22.06,29.96,31.08,32.23,19.16,1.91,20.08
sz,="002014",永新股份,容器与包装,12.78,12.16,12.31,11.54,10.45,18.44,2.57,26.16
sh,="600373",中文传媒,传媒,12.77,12.49,12.51,11.54,13.32,13.46,1.72,43.12
sz,="002664",长鹰信质,汽车零配件与设备,12.73,14.12,14.53,14.33,14.94,23.69,3.19,33.51
sh,="600901",江苏租赁,消费金融,12.68,17.46,16.45,16.89,15.7,15.96,1.77,81.34
sh,="600015",华夏银行,银行,12.67,13.54,15.75,17.18,19.31,5.92,0.64,91.84
sh,="601229",上海银行,银行,12.67,12.63,14.35,15.67,18.44,7.48,0.95,92.02
sz,="002553",南方轴承,通用机械,12.67,11.26,10.72,10.23,10.84,131.38,3.2,10.04
sh,="603367",辰欣药业,化学制剂,12.67,13.32,11.28,12.4,12,15.79,1.81,20.83
sh,="601900",南方传媒,传媒,12.66,14.68,12.8,17.74,17.58,16.91,1.5,40.69
sh,="603355",莱克电气,家用电器,12.64,11.77,18.13,17.32,25.72,21.16,3.4,37.82
sh,="601128",常熟银行,银行,12.62,12.52,11.91,12.79,15.3,13.07,1.42,91.88
sz,="002880",卫光生物,生物科技,12.58,18.54,34.3,35.92,37.74,33.29,3.81,10.52
sh,="603059",倍加洁,个人用品,12.58,28.84,30.89,28.18,33.9,29.01,2.79,18.99
sz,="300438",鹏辉能源,电气部件与设备,12.56,14.73,15.64,12.61,13.91,26.86,2.47,53.13
sz,="300608",思特奇,信息技术服务,12.55,11.13,16.13,15.81,20.1,28.31,3.94,39.92
sz,="300495",美尚生态,建筑与工程,12.54,10.38,17.09,23.27,29.43,31.13,2.79,60.37
sh,="601966",玲珑轮胎,汽车零配件与设备,12.54,12.57,16.34,15.25,19.99,17.21,2.11,61.17
sh,="603239",浙江仙通,汽车零配件与设备,12.54,18.36,41.65,31.09,22.1,29.85,2.95,15.58
sh,="601858",中国科传,传媒,12.51,12.37,13.83,14.03,14.34,22.31,2.62,27.89
sz,="002777",久远银海,互联网软件与服务,12.51,18.81,17.62,25.74,22.69,57.85,6.15,43.05
sh,="601021",春秋航空,航空运输,12.49,16,13.74,23.01,28.31,29.88,2.75,49.86
sh,="603019",中科曙光,电脑与外围设备,12.49,10.24,10.59,14.09,13.92,130.59,10.1,69.24
sz,="300271",华宇软件,信息技术服务,12.49,16.33,16.37,16,14.26,35.26,6.2,25.96
sh,="603306",华懋科技,汽车零配件与设备,12.48,17.52,22.33,17.47,21.06,23.21,2.15,10.32
sz,="002394",联发股份,纺织品,12.47,12.17,14.19,11,11.97,10.89,1.12,24.18
sh,="603098",森特股份,建筑产品,12.46,12.36,20.66,19.63,35.23,26.63,3.17,48.51
sh,="603226",菲林格尔,纸类与林业产品,12.46,15.21,22.02,27.05,21.81,41.59,3.67,22.44
sz,="300622",博士眼镜,专营零售,12.46,13.4,16.53,15.3,14.97,39.16,3.71,14
sh,="600886",国投电力,电力公用事业,12.44,10.91,14.17,21.84,26.91,12.93,1.59,68.2
sh,="600919",江苏银行,银行,12.43,13.72,14.47,15.72,16.76,6.32,0.81,93.53
sh,="600114",东睦股份,通用机械,12.42,12.48,10.63,11.09,10.42,26.99,1.75,16.25
sh,="603939",益丰药房,药品流通,12.42,10.23,10.78,13.93,26.22,52.89,17.27,47
sh,="603058",永吉股份,商业用品与服务,12.39,11.46,16.71,17.87,20.71,43.95,4.39,6.93
sh,="603928",兴业股份,化学制品,12.37,12.48,18.39,22.1,19.71,20.13,2.21,22.88
sz,="300667",必创科技,电子设备及服务,12.35,16.46,22.17,20.69,20.05,63.09,6.75,20.97
sz,="300656",民德电子,电子设备及服务,12.34,13.03,32.32,59.56,45.02,50.03,5.36,24.61
sz,="300188",美亚柏科,信息技术服务,12.3,13.56,10.39,13.37,12.94,73,6.79,25.29
sh,="603990",麦迪科技,计算机软件,12.26,12.39,21.6,23.31,30.65,96.33,8.63,34.03
sz,="300376",易事特,电气部件与设备,12.23,17.86,20.31,23.11,17.38,34.58,2.81,58.33
sh,="603516",淳中科技,电子设备及服务,12.23,35.01,42.86,49.26,46.94,48.25,4.17,6.45
sh,="603383",顶点软件,资本市场服务,12.18,13.86,16.14,27.97,25.05,108.94,10.36,16.04
sz,="002840",华统股份,食品,12.17,10.78,12.03,10.74,13.81,45.22,4.09,33.85
sz,="300519",新光药业,中药,12.12,15.71,25.05,44.38,47.33,30.57,3.12,8.42
sz,="000718",苏宁环球,住宅地产开发和管理,12.06,14.88,12.54,16.91,16.23,13.5,1.38,52.95
sh,="601988",中国银行,银行,12.06,12.24,12.58,14.53,17.28,6.33,0.73,91.89
sh,="600081",东风科技,汽车零配件与设备,12.06,11.6,10.47,14.74,22.11,38.7,3.43,67.89
sz,="002802",洪汇新材,化学原料,12.04,12.49,12.57,17.54,14.01,36.3,3.83,9.71
sz,="300580",贝斯特,汽车零配件与设备,12.04,12.04,18.06,16.97,15.94,22.76,2.36,18.38
sh,="603197",保隆科技,汽车零配件与设备,12.04,17.18,24.25,14.71,10.04,34.66,4.27,67.22
sh,="601186",中国铁建,建筑与工程,12,12.16,11.55,12.41,13.24,8.64,0.96,77.41
sz,="300610",晨化股份,化学原料,12,12.97,15.38,14.85,14.8,27.76,2.61,14.52
sz,="300652",雷迪克,汽车零配件与设备,11.97,15.28,27.74,32.57,30.51,25.87,2.57,48.55
sh,="600329",中新药业,中药,11.93,11.05,10.38,13.54,13.85,22.27,2.38,28.86
sz,="002837",英维克,专用设备,11.92,13.5,28.56,37.34,33.64,42.64,4.51,49.71
sh,="603985",恒润股份,通用机械,11.89,11.93,23.94,17.63,12.97,20.74,2.38,34.7
sh,="600835",上海机电,重型电气设备,11.83,14.56,16.76,22.76,14.34,14.6,1.57,61
sh,="900925",机电B股,,11.83,14.56,16.76,22.76,14.34,11.18,1.15,61
sz,="002573",清新环境,商业用品与服务,11.82,16.74,23.26,19.52,11.63,19.45,1.95,55.1
sz,="300448",浩云科技,电子设备及服务,11.78,12.77,13.97,14.44,26.22,44.55,5.13,17.67
sh,="603232",格尔软件,计算机软件,11.77,14.83,20.63,21.23,22.77,61.31,5.22,14.07
sh,="600557",康缘药业,中药,11.73,11.29,12.55,13.65,15.87,18.3,2.14,30.53
sh,="601139",深圳燃气,燃气公用事业,11.72,11,10.42,10.15,13.85,17.59,1.92,50.91
sh,="603339",四方科技,通用机械,11.71,11.81,11.83,19.11,24.69,19.38,2.06,19.79
sh,="601020",华钰矿业,有色金属,11.7,18.26,15.35,16.06,23.81,31.14,2.73,32.23
sh,="603158",腾龙股份,汽车零配件与设备,11.69,14,14.33,14.36,29.26,44.41,4.05,33.92
sz,="300695",兆丰股份,汽车零配件与设备,11.69,25.39,46.35,28.06,24.6,25.05,2.22,14.14
sz,="002892",科力尔,电气部件与设备,11.68,18.24,31.59,34.25,35.6,46.89,5.55,16.32
sh,="600007",中国国贸,房地产租赁,11.67,10.16,11.71,11.61,10.7,17.97,2.05,37.6
sz,="300485",赛升药业,化学制剂,11.66,12.79,13.04,16.75,36.15,21.52,2.03,7.43
sz,="300639",凯普生物,生物科技,11.66,11.83,16.88,17.22,27.87,33.72,3.69,9.1
sz,="002836",新宏泽,商业用品与服务,11.65,11.69,19.83,14.96,21.22,45.11,6.91,17.09
sh,="601169",北京银行,银行,11.65,13.77,14.92,16.26,17.98,6.54,0.75,92.45
sz,="002775",文科园林,建筑与工程,11.64,18.25,11.7,11.8,18.12,15.04,1.47,34.54
sz,="300427",红相股份,电气部件与设备,11.62,11.19,12.49,13.67,18.82,27.33,6.08,38.74
sh,="603896",寿仙谷,中药,11.61,13.09,20.27,18.38,22.93,59.74,5.49,17.35
sh,="603578",三星新材,非金属材料与制品,11.6,12.82,20.29,17.87,17.73,33.52,3.38,15.04
sh,="603377",东方时尚,其他消费者服务,11.59,14.03,16.98,47.86,60.32,81.97,6.23,48.49
sz,="002913",奥士康,电子元器件,11.57,18.52,27.37,30.66,32.16,33.64,3.23,30.34
sh,="600012",皖通高速,交通基本设施,11.56,12.12,11.16,11.95,11.83,9.54,1.05,28.41
sz,="200028",一致B,,11.56,11.91,15.06,14.94,16.41,9.04,0.93,51.93
sz,="000028",国药一致,药品流通,11.56,11.91,15.06,14.94,16.41,16.98,1.82,51.93
sh,="601818",光大银行,银行,11.55,12.75,13.8,15.5,17.36,6.37,0.74,92.6
sz,="300650",太龙照明,家用电器,11.53,13.57,20.31,24.16,25.17,32.7,3.15,32.85
sh,="603788",宁波高发,汽车零配件与设备,11.5,19.52,20.72,17.4,32,25.38,1.85,14.1
sh,="603987",康德莱,医疗保健设备与用品,11.49,10.05,14.2,14.09,11.69,22.67,2.26,25.11
sz,="000001",平安银行,银行,11.49,11.62,13.18,14.94,16.35,9.3,1.08,92.98
sh,="603611",诺力股份,通用机械,11.47,10.44,15.84,13.34,18.41,25.97,3.96,50.08
sz,="002847",盐津铺子,食品,11.45,11.96,30.4,30.26,29.48,94.38,6.14,44.46
sz,="002801",微光股份,电气部件与设备,11.44,13.61,17.21,22.17,23.4,43.92,3.52,17.23
sz,="000997",新大陆,计算机软件,11.44,20.61,18.77,17.11,15.69,34,3.72,50.57
sz,="300605",恒锋信息,信息技术服务,11.42,10.52,17.7,20,23.34,38.9,4.17,40.2
sh,="601998",中信银行,银行,11.39,11.67,12.58,14.55,16.84,6.76,0.74,92.53
sz,="002317",众生药业,中药,11.38,11.87,16.2,15.13,12.81,19.15,2.98,24.66
sh,="603933",睿能科技,半导体,11.37,20.91,27.24,17.74,20.78,35.49,2.36,30.38
sz,="002138",顺络电子,电子元器件,11.32,10.64,14.35,11.64,11.85,42.17,4.28,16.8
sh,="600261",阳光照明,家用电器,11.3,12.44,14.97,13.3,11.14,18.45,1.81,43.43
sh,="603023",威帝股份,电子设备及服务,11.29,12.57,18.38,24.48,41.09,35.77,3.4,22.95
sz,="002191",劲嘉股份,商业用品与服务,11.27,11.63,13.3,19.02,18.15,26.65,3.41,17.45
sh,="601952",苏垦农发,农牧渔产品,11.25,13.87,21.47,23.71,27.61,21.42,1.71,18.62
sh,="603917",合力科技,专用设备,11.25,17.54,21.25,24.4,24.33,22.13,2.05,26.39
sz,="000726",鲁泰A,纺织品,11.24,11.87,11.71,10.66,15.39,10.55,1.22,26.68
