﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2012-12-31 累计(%),归属于母公司普通股股东的加权ROE 2016-12-31 累计(%),归属于母公司普通股股东的加权ROE 2015-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2017-04-30 ,PB(不含商誉) 2017-04-30 ,资产负债率 2016-12-31 累计(%)
sh,="603258",电魂网络,互联网软件与服务,119.64,151.22,37.06,54.6,75.7,53.23,6.85,15.78
sh,="603444",吉比特,计算机软件,101.85,48.97,78.9,43.74,67.72,29.95,9.83,22.32
sh,="603177",德创环保,商业用品与服务,96.61,40.99,15.85,11.51,33.28,90.11,9.39,66.58
sz,="002845",同兴达,电子元器件,92.75,74.02,23.49,21.2,27.38,50.71,7.47,78.42
sz,="300620",光库科技,通信设备,89.46,378.67,28.79,25.05,51.77,88.3,8.78,17.97
sz,="300590",移为通信,通信设备,85.33,83.76,57.19,69.68,88.75,57.1,7.09,26.74
sz,="300558",贝达药业,化学制剂,76.99,96.84,32.88,48.72,62.66,86.24,12.03,10.99
sz,="300494",盛天网络,互联网软件与服务,68.06,84.36,12.9,25.08,40.51,62.14,7.13,5.11
sz,="300550",和仁科技,计算机软件,63.53,76.79,18.88,27.46,33.32,79.91,8.03,17.43
sh,="603377",东方时尚,其他消费者服务,62.95,71.94,16.98,47.86,60.32,64.72,10.43,28.01
sz,="002841",视源股份,电子元器件,62.22,64.12,74.94,54.65,52.11,46.54,14.19,56.35
sz,="300613",富瀚微,电子元器件,61.88,52.36,52.71,28.79,46.85,71.82,9.33,17.71
sh,="603421",鼎信通讯,通信设备,59.81,98.56,22.8,28.83,54.99,36.48,6.93,16.02
sz,="300559",佳发教育,计算机软件,59.37,90.12,19.45,26.66,39.84,70.53,6.08,9.66
sh,="603160",汇顶科技,电子元器件,58.38,114.66,47.13,35.52,51.23,49.96,15.56,14.89
sz,="000921",海信家电,家用电器,58.16,61.95,24.23,15.49,21.65,17.26,3.73,72.06
sz,="002853",皮阿诺,耐用家居用品,56.14,43.35,25.75,24.7,41.54,54.98,6.19,40.99
sz,="300533",冰川网络,互联网软件与服务,54.97,93.75,18.56,38.71,48.39,74.06,6.4,13.92
sh,="603528",多伦科技,计算机软件,54.41,41.26,28.86,60.21,73.23,47.63,8.03,28.5
sh,="603303",得邦照明,家用电器,54.25,30.92,28.55,39.97,54.82,30.62,3.92,46.48
sh,="603868",飞科电器,家用电器,53.99,71.38,34.3,55.23,53.35,35.04,10.25,27.79
sh,="603816",顾家家居,耐用家居用品,52.41,48.49,37.25,49.88,49.43,39.48,5.93,33.92
sh,="603881",数据港,信息技术服务,51.66,46.65,20.78,23.95,27.78,142.8,14.53,64.76
sz,="300628",亿联网络,通信设备,51.13,69.41,71.36,74.51,59.41,54.18,10.44,11.34
sz,="300607",拓斯达,专用设备,50.95,88.81,24.15,22.93,30.51,90.39,10.86,41.34
sz,="300484",蓝海华腾,电气部件与设备,50.41,51.92,32.02,31.97,30.48,45.07,11.31,39.11
sz,="300615",欣天科技,电子元器件,50.23,61.12,30.73,31.4,55.94,65.68,7.18,34.99
sz,="300561",汇金科技,计算机软件,49.31,53.73,27.99,34.38,38.59,73.58,7.58,10.57
sh,="603098",森特股份,建筑产品,48.1,53.73,20.66,19.63,35.23,47.22,5.78,35.07
sz,="300436",广生堂,化学制剂,47.89,49.6,12.56,27.15,59.07,114.31,11.73,21.17
sz,="300418",昆仑万维,计算机软件,47.53,34.67,18.31,16.67,35.8,38.93,10.59,49.56
sz,="300567",精测电子,电子设备及服务,47.47,36.79,33.71,37.57,34.74,67.11,9.85,27
sh,="600988",赤峰黄金,有色金属,47.23,91.16,13.94,15.63,32.24,35.71,5.46,33.88
sz,="300648",星云股份,电子设备及服务,46.82,70.32,25.66,20.91,23.83,42.03,4.15,42.92
sz,="300496",中科创达,互联网软件与服务,45.8,36.39,11.61,30.84,38.63,136.45,15.61,41.71
sz,="000049",德赛电池,电子设备及服务,45.62,40.09,24.6,27.75,37.05,42.22,9.43,70.85
sz,="300625",三雄极光,家用电器,45.31,43.46,36.64,29.81,39.17,46.16,5.52,44.07
sh,="603288",海天味业,食品,45,38,32,32,33,34.16,10.93,25.62
sh,="603228",景旺电子,电子元器件,44.8,47.48,34.39,36.46,36.78,32.96,6.2,34.02
sh,="603393",新天然气,燃气公用事业,44.45,27.96,21.72,32.82,43.36,35.5,4.01,14.46
sz,="300508",维宏股份,计算机软件,44.3,51.09,12.64,30.29,43.65,96.17,9.58,5.41
sh,="600340",华夏幸福,住宅地产开发和管理,44.3,51.42,29.54,42.07,42.83,16.86,4.19,84.78
sz,="000603",盛达资源,有色金属,43.91,56.25,11.8,31.3,40.69,47.8,5.26,6.85
sz,="002749",国光股份,农用化工,43.23,56.58,16.24,19.02,34.38,38.76,5.88,9.93
sz,="002833",弘亚数控,专用设备,43.05,46.64,42.52,30.03,51.23,47.33,10.39,12.57
sz,="300519",新光药业,中药,42.92,47.27,25.05,44.38,47.33,51.52,8.08,8.63
sz,="300582",英飞特,电子元器件,42.66,23.68,16.06,27.69,25.61,98.89,4.47,46.52
sh,="603658",安图生物,生物科技,42.35,50.58,32.22,46.36,49.97,53.9,15.77,9.69
sz,="002837",英维克,专用设备,42.27,95.44,28.56,37.34,33.64,59.73,7.07,34.6
sz,="300393",中来股份,电子元器件,41.73,52.13,18.51,13.78,27.96,51.14,9.94,71.25
sz,="300471",厚普股份,专用设备,41.56,39.44,10.87,17.59,35.84,37.57,3.45,28.92
sz,="300432",富临精工,汽车零配件与设备,41.31,37.86,23.73,23.33,41.08,48.4,6.13,21.94
sz,="300616",尚品宅配,耐用家居用品,41.31,37.77,35.2,25.79,32.03,53.78,6.66,61.19
sz,="300439",美康生物,生物科技,40.7,58.54,13.04,16.63,38.79,52.63,6.44,35.84
sz,="300571",平治信息,电信增值服务,40.6,42.58,35.17,25.62,26.22,105.84,22.85,27.66
sz,="300605",恒锋信息,信息技术服务,40.55,27.07,17.7,20,23.34,88.72,7.84,42.79
sz,="300446",乐凯新材,化学制品,40.44,41.1,23.54,28.49,36.32,50.51,9.7,8.42
sh,="603133",碳元科技,电子元器件,40.04,53.86,17.08,12.05,38.51,89.37,7.76,26.57
sz,="300406",九强生物,生物科技,39.98,38.36,21.42,22.89,33.35,33.47,6.64,5.65
sz,="002829",星网宇达,航天航空,39.54,32.81,20.34,22.4,33.42,90.37,9.37,19.14
sz,="300555",路通视信,通信设备,39.44,32.29,15.6,25.02,35.77,86.6,6.44,24.39
sh,="600519",贵州茅台,饮料,39.43,45,24.44,26.23,31.96,28.51,6.57,32.79
sh,="603669",灵康药业,化学制剂,39.1,52.48,13.55,19.45,35.18,72.6,5.87,12.99
sz,="002861",瀛通通讯,电子设备及服务,39.02,86.7,20.07,29.51,37.08,54.37,5.04,18.1
sz,="300389",艾比森,光电子器件,38.99,47.45,16.56,15.07,31.17,41.2,5.49,40.35
sz,="300529",健帆生物,医疗保健设备与用品,38.88,40.83,24.08,39.58,41.35,70.07,11.64,8.91
sz,="002790",瑞尔特,耐用家居用品,38.82,39.89,15.51,28.44,32.79,34.02,4.02,10.72
sh,="603337",杰克股份,专用设备,38.79,14.36,24.14,22.49,32.2,28.91,3.51,49.31
sz,="300566",激智科技,光电子器件,38.75,77.78,19.67,25.03,29.55,99.83,7.36,59.03
sz,="300495",美尚生态,建筑与工程,38.72,40.33,17.09,23.27,29.43,54.37,5.61,46.19
sz,="002832",比音勒芬,服装与配饰,38.59,51.49,22.35,26.46,30.7,49.98,5.15,12.87
sz,="300360",炬华科技,电气部件与设备,38.57,42.96,21.63,24.58,28.62,26.19,4.99,27.14
sz,="300549",优德精密,汽车零配件与设备,38.17,42.22,21.04,24.5,29.21,69.23,8.83,25.33
sh,="603908",牧高笛,服装与配饰,38.11,48.42,26,34.66,25.72,69.08,8.38,46.47
sz,="300485",赛升药业,化学制剂,38.02,43.9,13.04,16.75,36.15,35.67,3.75,5.35
sz,="300384",三联虹普,商业用品与服务,38.02,46.65,10.07,15.65,37.58,106.53,4.16,31.36
sz,="000540",中天金融,住宅地产开发和管理,37.79,18.53,21.9,32.18,38.79,10.86,2.36,78.11
sz,="300463",迈克生物,生物科技,37.64,42.69,14.68,17.18,32.55,43.62,5.84,15.38
sz,="300570",太辰光,通信设备,37.64,31.4,22.64,36.01,33.82,55.14,5.33,9.2
sh,="603025",大豪科技,电脑与外围设备,37.61,29.6,16.19,14.75,26.44,60.37,9.47,7.17
sh,="600816",安信信托,投资信托,37.4,18.67,41.15,42.73,76.89,15.6,3.87,28.27
sz,="002835",同为股份,电子设备及服务,37.32,50.66,19.25,22.2,18.61,65.99,6.05,26.47
sh,="603826",坤彩科技,非金属材料与制品,37.23,24.76,23.85,27.85,30.09,73.2,7.27,41.98
sh,="603833",欧派家居,耐用家居用品,37.15,43.25,39.45,28.44,28.12,48.48,8.83,48.04
sh,="603416",信捷电气,电气部件与设备,36.86,41.65,26.9,27.53,32.86,54.43,6.45,10.74
sh,="603656",泰禾光电,专用设备,36.81,40.56,23.94,26.69,33.67,56.57,6.11,23.23
sz,="000848",承德露露,饮料,36.53,28.06,24.83,31.16,38.13,25.23,4.66,35.2
sz,="300589",江龙船艇,专用设备,36.07,29.37,24.34,27.85,34.58,88.23,11.42,66.81
sz,="300382",斯莱克,专用设备,35.97,50.93,14.47,15.56,15.18,48.37,5.04,13.42
sh,="603203",快克股份,专用设备,35.88,42.25,37.36,33.04,35.34,48.54,7.81,11.75
sz,="002718",友邦吊顶,建筑产品,35.83,34,15.73,21.11,22.24,44.97,5.39,10.77
sz,="000651",格力电器,家用电器,35.77,31.38,30.41,27.31,35.23,12.72,3.69,69.88
sh,="603515",欧普照明,家用电器,35.55,50.55,21.64,26.36,19.35,49.48,6.58,39.14
sz,="300538",同益股份,工业贸易经销商,35.45,40.89,11.01,24.39,28.38,117.96,7.89,25.77
sz,="002707",众信旅游,酒店餐饮与休闲,35.4,35.83,12.1,14.87,22.93,53.43,9.58,50.97
sh,="603032",德新交运,陆运,35.36,38.5,21.53,20.07,29.96,180.95,8.01,14.57
sh,="603899",晨光文具,商业用品与服务,35.27,37.19,21.81,21.44,31.83,35.06,6.76,26.56
sh,="603338",浙江鼎力,专用设备,35.17,32.72,17.48,16.78,28.62,45.2,8.33,20.82
sz,="002737",葵花药业,中药,35.14,37.87,11.86,13.12,34.48,38.74,3.69,33.6
sz,="002236",大华股份,电子设备及服务,35.09,38.51,24.8,23.59,24.44,29.69,6.31,45.17
sh,="603266",天龙股份,汽车零配件与设备,34.91,42.56,20.7,21.18,26.07,49.78,4.88,39.21
sz,="002827",高争民爆,化学制品,34.8,37.14,30.84,21.79,26.12,44.61,7.03,17.67
sh,="601595",上海电影,传媒,34.75,30.86,19.62,28.86,30.44,60.62,5.61,28.13
sh,="603677",奇精机械,电气部件与设备,34.65,21.24,21.16,22.09,21.39,49.84,4.74,49.58
sh,="603368",柳药股份,药品流通,34.33,31.97,11.49,16.81,28.47,32.31,3.36,48.43
sz,="300470",日机密封,通用机械,34.13,43.85,11.51,14.32,29.17,42.29,4.64,21.88
sh,="603369",今世缘,饮料,34.08,44.74,17.6,18.16,22.54,21.2,3.43,25.21
sh,="603626",科森科技,有色金属,34.08,14.24,36.9,62.28,21.12,69.07,8.18,59.32
sz,="300408",三环集团,电子元器件,33.97,44.16,22.41,22.11,30.57,40.82,6.97,12.57
sz,="002852",道道全,食品,33.88,16.84,37.2,48.4,58.03,46.3,5.25,44.71
sh,="600894",广日股份,重型电气设备,33.75,24,16.19,39.86,18.09,16.15,1.66,25.93
sh,="603033",三维股份,非金属材料与制品,33.69,21.8,11.45,15.03,24.37,48.61,3.47,15.05
sh,="603168",莎普爱思,化学制剂,33.62,38.42,27.63,21.38,23.93,32.2,4.46,13.46
sz,="300474",景嘉微,电子设备及服务,33.6,46.28,14.3,25.45,31.14,109.75,10.78,8.14
sh,="603990",麦迪科技,计算机软件,33.46,24.07,21.6,23.31,30.65,89.35,8.84,42.79
sh,="601633",长城汽车,汽车,33.41,29.88,24.73,22.47,26.35,11.73,2.34,48.7
sh,="603555",贵人鸟,服装与配饰,33.34,50.26,12.34,14.36,14.56,57.26,6.11,60.62
sh,="603806",福斯特,光电子器件,33.32,32.41,18.81,16.1,17.7,20.87,3.24,11.92
sh,="603788",宁波高发,汽车零配件与设备,33.28,28.71,20.72,17.4,32,34.24,6.71,28.25
sz,="300562",乐心医疗,医疗保健设备与用品,33.14,37.12,29.16,24.57,29.61,119.28,14.9,23.55
sz,="300578",会畅通讯,信息技术服务,33.14,42.14,21.2,25.19,29.95,130.04,11.15,23.84
sz,="002836",新宏泽,商业用品与服务,33.07,26.77,19.83,14.96,21.22,114.13,14.34,28.14
sz,="300579",数字认证,互联网软件与服务,32.97,17.85,25.65,25.17,28.15,73.07,9.29,34.59
sz,="300521",爱司凯,专用设备,32.86,46.32,13.42,20.52,22.24,96.92,8.56,9.74
sh,="600690",海尔智家,家用电器,32.84,33.78,20.41,16.22,27.58,18.25,15.84,71.37
sz,="002820",桂发祥,食品,32.69,27.1,19.35,24.02,26.2,65.16,5.17,6.1
sh,="600309",万华化学,化学原料,32.62,31.03,28.11,14.67,24.17,11.74,3.31,63.88
sz,="300357",我武生物,化学制剂,32.57,34.81,21.02,21.98,21.63,44.87,9,5.93
sh,="603313",梦百合,纺织品,32.41,42.94,21.6,28.8,29.71,41.43,4.78,16.24
sz,="002081",金螳螂,建筑与工程,32.36,30.8,18.11,20.29,29.52,17.96,2.9,62.19
sh,="603138",海量数据,信息技术服务,32.3,34.05,29.37,31.59,35,131.59,16.44,58.99
sh,="603556",海兴电力,电气部件与设备,32.26,39.6,26.21,29.52,29.5,32.1,3.81,20.67
sh,="603960",克来机电,专用设备,32.15,35.25,16.56,16.74,18.04,96.57,9.22,38.48
sh,="603839",安正时尚,服装与配饰,32.1,40.73,19.72,23.17,24.98,40,3.62,28.15
sh,="603866",桃李面包,食品,31.96,35.03,22.42,30.33,28.19,40.64,7.85,13.05
sz,="002828",贝肯能源,能源设备与服务,31.95,29.97,12.82,14.23,17.11,63.46,4.25,26.81
sh,="603358",华达科技,汽车零配件与设备,31.95,24.85,25.42,27.65,29.5,30.89,3.52,49.69
sz,="002739",万达电影,传媒,31.76,27.72,14.02,26.24,30.83,53.88,26.13,45.57
sh,="600182",S佳通,汽车零配件与设备,31.58,26.38,14.92,18.23,19.68,63.67,9.16,27.79
sh,="601163",三角轮胎,汽车零配件与设备,31.55,23.3,19.57,26.14,38.64,31.22,2.81,40.67
sz,="002304",洋河股份,饮料,31.44,50.53,24.01,25.37,24.53,21.34,4.23,32.9
sz,="300531",优博讯,电子设备及服务,31.36,39.59,18.01,25.19,24.93,115.88,11.57,13.02
sh,="603060",国检集团,商业用品与服务,31.34,35.19,25.49,27.45,27.46,58.34,7.4,23.07
sh,="603997",继峰股份,汽车零配件与设备,31.24,30.88,17.51,15.11,28.23,43.15,6.8,20.11
sh,="600180",瑞茂通,物流,31.24,35.89,12.09,13.6,25.71,56.03,2.84,71.73
sz,="300619",金银河,专用设备,31.23,36.91,23.19,15.16,19.57,91,10.48,52.65
sz,="300429",强力新材,化学制品,31.21,32.42,15.27,17.29,29.6,61,8.28,11.82
sh,="603566",普莱柯,化学制剂,31.21,34.38,13.4,13.62,20.83,58.55,5.57,14.73
sh,="603023",威帝股份,电子设备及服务,31.18,30.36,18.38,24.48,41.09,71.65,8.15,9.11
sh,="603768",常青股份,汽车零配件与设备,31.18,40.2,22.09,13.81,18.33,46.48,4.15,51.35
sh,="603639",海利尔,农用化工,31.15,27.84,23.87,26.19,34.43,41.91,4.7,43.46
sh,="601877",正泰电器,电气部件与设备,31.11,24.16,20.62,26.37,32.17,25.79,2.28,60.25
sh,="603717",天域生态,建筑与工程,31.11,34.48,20.14,22.24,29.7,58.09,5.19,59.4
sz,="002344",海宁皮城,房地产租赁,31.04,26.83,10.45,11.58,22.33,27.97,1.62,45.22
sz,="300581",晨曦航空,航天航空,30.93,52.64,26.35,26.4,32.84,86.96,8.51,22.12
sz,="002415",海康威视,电子设备及服务,30.92,27.7,34.56,35.28,36.27,29.69,8.8,40.77
sz,="300371",汇中股份,电子设备及服务,30.91,32.74,10.03,13.84,18.16,58.69,5.67,9.13
sz,="300633",开立医疗,医疗保健设备与用品,30.88,48.24,20.52,21.24,31.52,92.73,9.92,29.16
sz,="300631",久吾高科,专用设备,30.79,33.45,11.54,15.2,21.12,98.02,6.03,31.62
sh,="603188",ST亚邦,化学制品,30.76,16.83,19.99,23.13,43.52,14.95,3.03,16.65
sh,="603708",家家悦,食品与主要用品零售,30.63,63.51,23.16,25.39,26.56,35.63,3.55,61.17
sz,="002795",永和智控,通用机械,30.58,30.28,14.48,29.47,31.63,83.01,8.11,12.77
sz,="002146",荣盛发展,住宅地产开发和管理,30.51,29.89,18.74,16.49,26.08,12.22,2.14,82.7
sz,="300545",联得装备,电子元器件,30.5,39.35,13.23,25.94,30.1,128.01,9.86,24.6
sh,="603039",泛微网络,计算机软件,30.48,37.22,24.86,24.64,27.29,90.46,9.37,56.28
sz,="000895",双汇发展,食品,30.44,27.93,28.33,27.24,28.6,18.34,4.75,29.43
sh,="603991",至正股份,化学制品,30.16,21.12,16.47,17.54,42.47,94.23,7.64,47.16
sh,="603823",百合花,化学制品,30.04,28.08,20.92,23.3,25.65,50.39,5.23,34.74
sh,="601021",春秋航空,航空运输,30.02,35.47,13.74,23.01,28.31,128.33,3.59,62.72
sh,="603041",美思德,化学制品,29.91,36.6,18.34,20.74,23.93,55.1,5.14,16.06
sz,="002847",盐津铺子,食品,29.84,27.93,30.4,30.26,29.48,98.76,10.89,47.1
sz,="002653",海思科,化学制剂,29.8,29.84,21.26,17.3,22.6,66.13,7.18,39.03
sz,="300506",名家汇,建筑与工程,29.79,46.38,20.53,19.89,23.68,79.67,14.34,36.34
sz,="300373",扬杰科技,半导体,29.74,28.86,15.99,17.68,17.25,50.72,5.03,18.63
sz,="300448",浩云科技,电子设备及服务,29.74,30.07,13.97,14.44,26.22,55.67,7.14,22.07
sz,="300515",三德科技,电子设备及服务,29.58,29.49,10.3,19.52,25.36,124.33,8.99,15.08
sz,="300553",集智股份,电子设备及服务,29.53,24.01,14.54,20.48,26.86,117.75,9.89,8.17
sz,="300202",聚龙股份,电子设备及服务,29.52,19.34,18.16,17.38,30.43,32.57,5.34,29.1
sz,="002294",信立泰,化学制剂,29.49,27.13,28.68,30.82,30.75,22.27,5.5,16.44
sh,="601515",东风股份,商业用品与服务,29.36,31.29,16.07,22.44,26.77,22.48,4.11,37.12
sz,="300512",中亚股份,通用机械,29.34,34.43,16.46,28.79,30.84,43.63,4.9,34.41
sz,="300514",友讯达,电子设备及服务,29.34,47.67,20.08,18.31,35.78,36.46,3.26,52.01
sh,="603959",百利科技,建筑与工程,29.26,46.72,15.34,17.68,20.16,47.59,6.05,52.56
sh,="603858",步长制药,中药,29.2,38.66,21.21,63.78,31.07,34.33,6.99,31.92
sz,="300415",伊之密,专用设备,29.16,36.74,13.66,10.06,22.2,48.55,7.58,52.33
sz,="300507",苏奥传感,汽车零配件与设备,29.06,30.56,15.53,26.07,29.74,58.49,6.78,14.99
sz,="000538",云南白药,中药,28.94,25.16,20.03,22.43,24.86,32.98,5.67,35.56
sh,="601966",玲珑轮胎,汽车零配件与设备,28.89,21.09,16.34,15.25,19.99,28.5,3.25,55.38
sh,="603603",博天环境,商业用品与服务,28.89,28.61,17.42,18.02,19.52,100.6,13.69,74.33
sh,="603586",金麒麟,汽车零配件与设备,28.85,33.07,22.97,21.11,21.81,42.29,2.71,44.69
sh,="600612",老凤祥,服装与配饰,28.71,24.58,21.83,26.09,25.56,22.44,4.25,57.14
sh,="900905",老凤祥B,,28.71,24.58,21.83,26.09,25.56,13.44,2.48,57.14
