﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2012-12-31 累计(%),归属于母公司普通股股东的加权ROE 2011-12-31 累计(%),归属于母公司普通股股东的加权ROE 2010-12-31 累计(%),归属于母公司普通股股东的加权ROE 2009-12-31 累计(%),PE-TTM(扣非) 2014-04-30 ,PB(不含商誉) 2014-04-30 ,资产负债率 2013-12-31 累计(%)
sz,="002419",天虹股份,百货商店,14.93,15.53,16.7,21.4,41.7,15.19,1.91,58.84
sh,="600600",青岛啤酒,饮料,14.87,14.91,16.78,16.9,18.57,32.02,4.01,49.3
sz,="300183",东软载波,电子设备及服务,14.82,18.04,18.56,74.58,62.62,34.73,4.23,4.59
sh,="601158",重庆水务,水公用事业,14.77,15.97,14.44,13.33,15.12,15.15,1.91,34.42
sz,="300286",安科瑞,电气部件与设备,14.68,12.31,32.57,46.94,42.57,51.47,7.56,9.86
sz,="000411",英特集团,药品流通,14.67,15.52,60.01,21.7,20.57,37.2,4.13,74.04
sz,="002722",金轮股份,黑色金属,14.66,17.91,23.96,20.12,10.74,84.65,6.64,45.49
sz,="300290",荣科科技,信息技术服务,14.58,16.65,36.7,47.67,60.68,38.73,4.97,30.14
sz,="002648",卫星石化,化学原料,14.56,13.57,75.24,65.46,41.03,21.59,2.83,41.84
sz,="002308",威创股份,电子设备及服务,14.55,17.44,14.72,12.69,37.74,25.87,2.45,13.61
sh,="600377",宁沪高速,交通基本设施,14.49,12.99,13.96,14.81,12.55,10.54,1.38,25.1
sz,="002368",太极股份,信息技术服务,14.48,12,10.95,11.08,30.2,51.89,5.3,51.31
sh,="601933",永辉超市,食品与主要用品零售,14.48,11.83,11.68,26.5,27.29,30.48,3.34,54.4
sz,="002605",姚记科技,休闲设备与用品,14.46,12.47,15.41,28.54,35.34,50.82,6.06,22.54
sz,="002561",徐家汇,百货商店,14.43,15.36,16.91,24.53,25.04,19.27,2.61,19.98
sz,="300210",森远股份,专用设备,14.43,13.49,14.88,26.64,23.96,32.19,3.62,37.28
sh,="600327",大东方,专营零售,14.36,10.18,18.81,22.4,22.61,14.23,1.92,65.79
sz,="002690",美亚光电,专用设备,14.35,20.59,40.03,46.07,18.64,56.33,7.49,9.16
sz,="002507",涪陵榨菜,食品,14.26,13.94,10.34,16.93,17.72,34.17,4.38,20.02
sz,="300197",铁汉生态,建筑与工程,14.17,14.85,13.37,39.29,51.62,30.26,3.19,49.98
sz,="000826",启迪环境,商业用品与服务,14.16,23.88,21.47,17.62,14.17,28.59,3.85,40.91
sh,="600517",置信电气,重型电气设备,14.15,11.67,12.93,23.93,24.15,43.22,6.49,49.03
sz,="300253",卫宁健康,计算机软件,14.15,10.53,19.26,37.02,39.41,117.52,13.58,15
sz,="002001",新和成,化学原料药,14.11,14.73,22.5,27.4,44.37,16.6,2.1,23.2
sh,="600875",东方电气,重型电气设备,14.1,14.84,24.65,17.75,19.42,10.68,1.29,76.11
sh,="601669",中国电建,建筑与工程,14.1,14.09,23.04,29.19,24.28,5.65,0.77,82.15
sz,="300231",银信科技,信息技术服务,14.05,13.26,18.59,37.49,40.48,46.91,6.19,20.34
sz,="300342",天银机电,家用电器,14,18.79,33.29,59.67,53.64,27.75,3.54,12.14
sz,="300115",长盈精密,电子元器件,13.97,13.35,12.63,15.12,26.98,41.33,5.45,24.89
sz,="300215",电科院,商业用品与服务,13.95,12.56,11.73,26.46,26.31,39.25,4.23,49.98
sz,="002681",奋达科技,家用电器,13.91,11.01,25.23,25.78,27.6,74.07,8.91,17.61
sh,="600527",江南高纤,合成纤维,13.91,14.14,14.11,14.62,12.35,17.26,2.21,5.18
sh,="600499",科达洁能,专用设备,13.89,12.57,21.95,18.06,15.84,35,5.01,51.44
sh,="600547",山东黄金,有色金属,13.88,32.9,40.1,36.07,29.11,34.99,3.28,57.75
sh,="600993",马应龙,中药,13.77,14.22,12.65,12.36,20.79,30.22,3.51,22.75
sz,="000042",中洲控股,商业地产开发和管理,13.76,14.2,13.06,16.3,14.07,10.77,1.6,61.65
sz,="300289",利德曼,生物科技,13.66,15.31,38.5,41.05,43.77,38.42,4.31,31.58
sz,="000338",潍柴动力,通用机械,13.58,12.62,27.1,44.91,34.86,9.59,1.25,56.28
sz,="300019",硅宝科技,化学原料,13.58,12.98,11.54,10.64,26.01,32.09,3.83,16.93
sz,="002503",搜于特,服装与配饰,13.58,14.56,10.08,28.11,40.56,18.16,1.98,19.89
sz,="002252",上海莱士,生物科技,13.55,24.03,23.54,24.05,18.5,211.02,27.45,30.05
sh,="600880",博瑞传播,传媒,13.52,13.27,21.34,21.7,22.63,33.33,4.8,18.74
sh,="601965",中国汽研,汽车,13.49,14.13,21.23,18.01,11.41,24.08,2.58,17.02
sz,="300326",凯利泰,医疗保健设备与用品,13.43,20.04,47.18,62,73.89,83.51,8.76,16.7
sz,="300145",中金环境,通用机械,13.41,11.49,10.3,36.72,30.58,31.65,3.78,25.02
sz,="002108",沧州明珠,化学制品,13.37,13.06,15.47,21.13,23.2,25.05,2.99,44.09
sz,="002424",贵州百灵,中药,13.36,11.25,11.01,13.94,35.05,36.67,4.63,38.85
sh,="600622",光大嘉宝,住宅地产开发和管理,13.36,13.06,12.69,17.85,16.93,11.5,1.12,60.26
sh,="600785",新华百货,百货商店,13.35,18.18,21.98,22.34,24.87,12.3,1.52,57.32
sz,="002589",瑞康医药,药品流通,13.31,12.79,15.13,23.44,27.97,31.75,3,62.96
sz,="002565",顺灏股份,纸类与林业产品,13.31,10.53,11.26,29.38,32.5,30.5,4.43,33.53
sz,="300271",华宇软件,信息技术服务,13.31,11.91,20.43,30,30.48,39.64,4.92,22.68
sh,="601800",中国交建,建筑与工程,13.29,14.69,17.31,15.38,13.12,5.37,0.63,79.62
sz,="300285",国瓷材料,化学原料,13.28,13.42,41.63,44.53,29.11,54.26,4.68,10.6
sz,="300315",掌趣科技,计算机软件,13.26,13.56,28.41,44.18,48.44,121.08,9.52,20.91
sz,="200022",深赤湾B,,13.26,13.15,15.19,19.7,15.08,11.94,1.45,35.64
sz,="000022",深赤湾A,,13.26,13.15,15.19,19.7,15.08,17.77,2.1,35.64
sz,="002700",新疆浩源,石油天然气,13.24,23.63,39.78,40.94,46.97,44,5.36,13.98
sz,="002091",江苏国泰,工业贸易经销商,13.22,16.78,19.76,21,20.55,30.57,3.25,32.35
sh,="601313",江南嘉捷,,13.18,12.12,26.58,34.96,32.51,17.52,2.4,43.24
sz,="002592",八菱科技,汽车零配件与设备,13.16,13.68,26.36,35.2,32.63,23.95,3.15,22.47
sh,="600863",内蒙华电,电力公用事业,13.16,13.33,14.87,17.48,11.9,9.83,1.29,61.07
sz,="002649",博彦科技,信息技术服务,13.15,10.28,21.6,30.46,26.5,39.98,3.87,22.43
sh,="600383",金地集团,住宅地产开发和管理,13.11,15.35,15.78,16.55,15.5,18.27,1.27,69.31
sz,="002683",宏大爆破,化学制品,13.02,10.41,33.84,27.69,30.5,31.28,4.97,47.68
sz,="002664",长鹰信质,汽车零配件与设备,13.01,12.59,18.71,18.63,14.11,31.49,3.79,26.41
sh,="600382",广东明珠,工业贸易经销商,12.88,18.2,16.02,17.62,10.71,16.86,1.6,10
sz,="300287",飞利信,信息技术服务,12.88,11.51,30.61,32.07,22.55,88.75,10.86,41.53
sh,="601567",三星医疗,电气部件与设备,12.85,12.66,16.24,44.77,61.28,14.51,1.71,40.11
sz,="300343",联创股份,传媒,12.83,20.87,49.07,58.54,69.25,47.84,3.7,27.52
sz,="300262",巴安水务,商业用品与服务,12.78,10.03,10.77,29.27,37.66,58.26,6.45,53.14
sz,="002661",克明面业,食品,12.77,14.9,34.03,37.94,33.54,30.92,3.64,27.61
sz,="002444",巨星科技,通用机械,12.74,10.17,10.67,18.56,46.21,24.44,2.5,21.65
sz,="300239",东宝生物,生物科技,12.67,11.46,17.1,19.4,11.48,75.63,5.31,32.36
sz,="002546",新联电子,电气部件与设备,12.64,16.06,14.16,37.69,32.06,21.25,2.3,13.19
sz,="002641",永高股份,化学制品,12.62,15.95,27.03,31.27,36.27,15.29,1.68,31.9
sz,="300284",苏交科,商业用品与服务,12.62,10.46,26.51,24.74,26.87,22.29,2.7,47.58
sz,="002656",摩登大道,服装与配饰,12.6,18.9,43.32,39.42,35.59,26.66,2.28,37.71
sh,="601098",中南传媒,传媒,12.6,11.65,10.89,17.46,22.11,21.61,2.46,27.15
sh,="600350",山东高速,交通基本设施,12.57,11.6,12.75,12.77,11.54,6.66,0.71,46.87
sz,="002014",永新股份,容器与包装,12.56,16.77,18.99,17.29,15.64,14.99,1.64,20.51
sh,="600012",皖通高速,交通基本设施,12.54,11.81,14.39,13.6,13.08,7.86,0.94,35.31
sh,="600704",物产中大,工业贸易经销商,12.51,12.07,16.66,18.52,12.08,17.48,1.45,79.19
sz,="002635",安洁科技,电脑与外围设备,12.48,18.3,33.12,30.15,37.44,56.26,5.31,16.69
sz,="002003",伟星股份,服装与配饰,12.46,10.21,12.77,24.07,18.68,13.89,1.79,15.1
sz,="300291",华录百纳,传媒,12.46,14.81,49.23,32.12,26.61,67.53,6.38,8.6
sz,="002715",登云股份,汽车零配件与设备,12.42,16.28,20.68,18.78,14.7,116.92,6.21,57.16
sz,="002186",全聚德,酒店餐饮与休闲,12.41,18.42,16.88,13.9,12.1,42.53,5.46,28.15
sz,="002396",星网锐捷,通信设备,12.37,12.56,10.89,13.94,28.36,40.08,3.93,33.62
sh,="601992",金隅集团,建筑材料,12.35,13.82,18.16,15.78,16.72,9.83,0.96,69.62
sz,="002208",合肥城建,住宅地产开发和管理,12.34,13.43,15.77,15.35,14.04,12.98,1.48,72.91
sh,="603000",人民网,互联网软件与服务,12.31,13.08,23.62,41.14,41.58,70.96,9.36,12.66
sh,="600196",复星医药,化学制剂,12.3,14.97,13.04,11.5,47.93,40.61,3.46,40.07
sz,="002300",太阳电缆,电气部件与设备,12.28,11.41,11.63,11.52,22.76,24.8,2.16,53.88
sz,="002723",金莱特,家用电器,12.26,22.23,25.23,33.7,41.21,62.61,4.23,41.72
sz,="002689",远大智能,重型电气设备,12.25,14.64,25.51,13.43,27.69,22.88,2.35,49.73
sh,="600028",中国石化,石油天然气,12.24,12.8,15.93,17.43,17.25,9.12,1.01,54.93
sz,="002677",浙江美大,家用电器,12.2,13.92,27.95,21.24,34.19,25.01,2.37,14.25
sh,="600031",三一重工,专用设备,12.19,26.64,55.96,54.67,29.37,21.71,1.62,60.84
sh,="600742",一汽富维,汽车零配件与设备,12.17,14.37,18.04,29.79,23.9,9.95,1.22,35.38
sz,="300355",蒙草生态,建筑与工程,12.16,26.96,29.72,37.66,55.46,44.39,5.3,47.19
sh,="600068",葛洲坝,建筑与工程,12.14,13.24,14.52,14.07,23.95,11.01,0.97,79.22
sz,="002037",久联发展,化学制品,12.13,16.69,27.64,18.84,14.83,15.12,1.8,66.42
sz,="000581",威孚高科,汽车零配件与设备,12.12,11.36,26.27,38.32,16.74,21.35,2.56,23.53
sz,="200581",苏威孚B,,12.12,11.36,26.27,38.32,16.74,16.85,2.06,23.53
sh,="600366",宁波韵升,电子元器件,12.12,17.27,31.19,12.1,41.35,30.08,2.34,21.75
sz,="002674",兴业科技,服装与配饰,12.08,13.81,22.47,23.81,20.17,16.03,1.73,19
sh,="601566",九牧王,服装与配饰,12.05,16.08,19.49,49.89,55.23,14.25,1.42,13.31
sh,="601766",中国中车,专用设备,12.01,13.36,16.96,13.84,10.05,17.68,1.58,61.9
sz,="002394",联发股份,纺织品,11.94,10.58,15,11.04,33.97,14.47,1.23,36.44
sz,="002658",雪迪龙,电子设备及服务,11.93,11.46,27.3,16.28,38.8,37.5,4.6,12.3
sh,="600079",人福医药,化学制剂,11.92,14.27,13.05,11.67,15.66,34.85,3.93,47.66
sh,="600900",长江电力,电力公用事业,11.92,14.52,11.54,12.79,10.18,10.44,1.2,47.74
sh,="601799",星宇股份,汽车零配件与设备,11.9,10.65,10.54,38.99,27.39,20.43,2.19,33.36
sz,="300258",精锻科技,汽车零配件与设备,11.87,11.94,18.63,35.76,48.97,18.66,1.95,19.48
sh,="601789",宁波建工,建筑与工程,11.82,10.71,15.03,19.68,18.94,16.9,1.97,75.49
sz,="002670",国盛金控,证券,11.79,10.44,19.93,23.54,23.52,19.1,2.25,41.99
sz,="300171",东富龙,专用设备,11.73,11.04,11.85,53.27,44.05,24.99,2.71,36.27
sz,="300272",开能健康,专用设备,11.69,10.8,19.5,25.34,20.93,46.06,5,8.37
sz,="300212",易华录,信息技术服务,11.69,12.22,13.59,34.91,13.13,92.46,11.19,58.1
sz,="002501",*ST利源,有色金属,11.68,15.2,11.71,28.19,20.95,20.89,1.98,32.43
sh,="900936",鄂资B股,,11.66,10.85,17.05,19.34,10.19,10.35,0.79,67.36
sh,="600295",鄂尔多斯,有色金属,11.66,10.85,17.05,19.34,10.19,15.29,1.13,67.36
sz,="002133",广宇集团,住宅地产开发和管理,11.58,14.51,19.21,16.82,14.22,16.93,1.12,69.22
sz,="002598",山东章鼓,通用机械,11.58,12.93,22.8,34.13,37.33,30.62,3.16,26.61
sh,="601225",陕西煤业,煤炭,11.52,23.47,37.89,27.14,13.79,14.58,1.13,51.33
sz,="300296",利亚德,光电子器件,11.47,10.62,25.19,38.31,25.26,60.73,6,40.7
sz,="000828",东莞控股,交通基本设施,11.44,10.84,11.45,12.06,10.58,12.91,1.31,30.48
sh,="600386",北巴传媒,专营零售,11.44,11.56,14.03,12.46,12.59,19.89,2.12,33.04
sh,="603008",喜临门,耐用家居用品,11.4,16.55,29.71,38.59,48.15,25.61,2.83,27.32
sz,="002678",珠江钢琴,休闲设备与用品,11.37,13.82,16.86,14.64,12.62,42.7,3.95,20.34
sz,="002335",科华恒盛,电气部件与设备,11.36,10.16,13.09,12.73,35.68,32.42,3.13,32.21
sh,="600561",江西长运,陆运,11.36,15.83,17.78,17.69,17.02,23.63,1.9,62.03
sh,="600859",王府井,百货商店,11.34,11.88,14.73,12.77,16.08,13.83,1.21,55.35
sz,="300257",开山股份,通用机械,11.32,10.14,23.3,52.13,47.55,38.02,4.22,16.55
sz,="000650",仁和药业,中药,11.3,18.36,30.46,22.79,22.65,28.7,2.63,16.74
sz,="002708",光洋股份,汽车零配件与设备,11.24,14.1,14.44,23.13,19.22,63.14,3.73,36.99
sh,="600487",亨通光电,通信设备,11.22,14.63,11.51,12.04,15.12,27.2,1.48,68.68
sz,="002497",雅化集团,化学制品,11.16,11.29,10.98,33.06,46.81,20.18,2.88,19.76
sz,="002692",ST远程,电气部件与设备,11.16,18.88,38.24,43.15,28.05,18.12,2.05,49.82
sz,="300339",润和软件,信息技术服务,11.13,16.52,19.53,19.01,29.53,59.85,4.21,32.13
sz,="002267",陕天然气,石油天然气,11.09,11.68,15.65,17.33,16.98,22.17,2.6,62.8
sz,="002666",德联集团,化学制品,11.08,12.12,20.2,21.07,24.35,17.64,1.9,15.46
sz,="000679",大连友谊,百货商店,11.06,11.28,14.62,24.69,22.17,12.55,1.33,77.96
sz,="002269",美邦服饰,服装与配饰,11,21,33,24,22,22.88,2.24,43.73
sh,="600115",东方航空,航空运输,10.97,15.48,27.12,43.43,17.39,26.65,1.95,80.92
sz,="300352",北信源,计算机软件,10.96,21.55,33.91,39.78,43.35,75.21,7.04,8.21
sz,="300195",长荣股份,专用设备,10.95,11.93,16.09,44.49,43.41,54.79,3.46,10.59
sz,="002226",江南化工,化学制品,10.93,11.39,13.08,18.82,22.42,15.49,2.56,26.63
sh,="600138",中青旅,酒店餐饮与休闲,10.93,12.83,11.89,11.9,12.32,39.73,2.81,50.99
sh,="600195",中牧股份,生物科技,10.9,11.41,25.01,22.25,18.72,24.94,1.97,23.62
sz,="300304",云意电气,汽车零配件与设备,10.9,13.36,35.9,47.06,75.48,30.91,2.81,14.14
sz,="300320",海达股份,非金属材料与制品,10.85,12.89,22.45,23.97,20.93,22.34,2.31,18.36
sz,="300294",博雅生物,生物科技,10.83,12.24,28.36,26.38,30.83,38.65,4.85,15.71
sz,="002179",中航光电,电子元器件,10.76,13.86,14.35,13.92,11.77,28.24,2.67,45.52
sh,="600018",上港集团,交通基本设施,10.76,10.75,11.38,16.1,12.32,19.4,2.09,36.97
sh,="600496",精工钢构,建筑产品,10.76,10.4,16.03,15.13,19.86,16.33,1.96,72.4
sz,="002586",ST围海,建筑与工程,10.72,10.49,13.6,26.49,24.93,43.22,2.7,62.18
sz,="002357",富临运业,陆运,10.64,12.75,16.37,11.21,26.81,38.07,3.63,36.44
sh,="600132",重庆啤酒,饮料,10.64,11.06,10.98,28.1,16.08,44.65,4.35,58.51
sz,="300100",双林股份,汽车零配件与设备,10.64,11.98,16.23,21.92,22.38,17.85,1.88,45.58
sz,="002230",科大讯飞,计算机软件,10.63,14.64,13.57,16.1,14.47,84.22,6.7,20.02
sz,="002408",齐翔腾达,化学原料,10.62,10.55,18.21,25.37,41.9,39.49,2.36,36.83
sz,="002273",水晶光电,光电子器件,10.59,14.88,21.35,21.24,14.41,56.86,5.71,8.42
sz,="300314",戴维医疗,医疗保健设备与用品,10.54,16.59,39.32,41.52,36,52.16,4.53,6.88
sh,="600686",金龙汽车,汽车,10.54,10.45,14.18,14.54,10.45,31.32,1.78,75.23
sz,="002281",光迅科技,通信设备,10.53,11.17,10.46,12.9,22.67,56.89,3.41,36.77
sh,="601010",文峰股份,百货商店,10.46,12.16,18.59,37.09,38.81,13.11,1.34,45.88
sz,="000888",峨眉山A,酒店餐饮与休闲,10.46,19.29,17.19,14.96,12.85,38.94,2.89,16.93
sz,="000718",苏宁环球,住宅地产开发和管理,10.45,18.87,20.53,23.99,31.29,38.53,2.05,79.09
sz,="002096",南岭民爆,化学制品,10.43,10.52,18.37,27.37,30.83,23.17,1.95,31.29
sh,="600628",新世界,百货商店,10.43,11.01,10.7,10.69,10.48,23.47,1.86,53.15
sh,="600123",兰花科创,煤炭,10.41,21.3,22.93,22.17,27.5,11.56,0.91,48.84
sz,="001696",宗申动力,汽车,10.29,12.79,17.8,18.51,24.35,18.15,1.96,32.42
sh,="600118",中国卫星,航天航空,10.28,12.4,12.15,12.15,12.77,73.77,4.68,42.24
sz,="300362",天翔环境,通用机械,10.2,11.57,12.24,12.97,11.66,72.85,3.57,74.6
sh,="601018",宁波港,交通基本设施,10.17,10.3,10.33,13.05,12.87,11.37,1.04,26.95
sh,="600784",鲁银投资,工业集团企业,10.14,12.54,43.81,22.3,10.01,62.12,2.04,79.22
sh,="600995",文山电力,电力公用事业,10.06,12.03,12.84,13.33,10.92,19.9,1.65,50.2
sh,="600125",铁龙物流,陆运,10.01,11.91,14.65,16.07,13.47,17.37,1.51,19.4

数据来源于：理杏仁网站(lixinger.com)
