﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2008-12-31 累计(%),归属于母公司普通股股东的加权ROE 2007-12-31 累计(%),归属于母公司普通股股东的加权ROE 2011-12-31 累计(%),归属于母公司普通股股东的加权ROE 2010-12-31 累计(%),归属于母公司普通股股东的加权ROE 2009-12-31 累计(%),PE-TTM(扣非) 2012-04-30 ,PB(不含商誉) 2012-04-30 ,资产负债率 2011-12-31 累计(%)
sz,="002300",太阳电缆,电气部件与设备,17.94,33.47,11.63,11.52,22.76,24.48,2.69,55.31
sz,="002111",威海广泰,专用设备,17.91,17.29,10.58,13.9,12.48,50.49,2.75,35.24
sz,="002332",仙琚制药,化学制剂,17.86,17.95,12.16,11.19,22.66,30.8,3.46,42.71
sh,="600809",山西汾酒,饮料,17.86,30.16,34.5,27.55,23,40.38,10.61,47.45
sz,="002262",恩华药业,化学制剂,17.8,20.67,20.94,18.02,15.2,38.85,7.46,49.16
sz,="002450",*ST康得,化学制品,17.77,12.44,13.74,13.08,19.51,53.51,7.89,44.59
sz,="002371",北方华创,专用设备,17.72,18.72,13.89,10.61,18.7,29.46,4.16,61.86
sz,="000069",华侨城A,酒店餐饮与休闲,17.65,21.2,21.58,25.71,17.08,13.24,2.67,71.17
sz,="000900",现代投资,交通基本设施,17.64,19.04,17.34,19.66,17.8,7.94,1.12,36.09
sh,="600588",用友网络,计算机软件,17.56,22.32,19.82,14.89,27.29,32.42,8.96,44.58
sh,="600196",复星医药,化学制剂,17.55,17.76,13.04,11.5,47.93,31.75,2.19,48.99
sz,="002104",恒宝股份,电子设备及服务,17.55,14.85,17.24,17.7,18.31,34.22,5.76,17.11
sh,="600594",益佰制药,中药,17.5,19.93,26.47,24.95,19.02,22.17,4.91,36.9
sh,="600325",华发股份,住宅地产开发和管理,17.36,21.98,13.03,13.85,14.22,10.95,1.21,69.16
sz,="000858",五粮液,饮料,17.29,16.52,30.01,26.68,24.95,18.9,5.17,36.47
sh,="600048",保利地产,住宅地产开发和管理,17.25,22.42,20.2,18.02,18.64,11.82,2.08,78.43
sz,="002507",涪陵榨菜,食品,17.18,21.56,10.34,16.93,17.72,29.44,3.06,18.22
sh,="601006",大秦铁路,陆运,17.16,16.92,19.78,22.64,15.81,9.41,1.68,33.24
sz,="000826",启迪环境,商业用品与服务,17.07,22.42,21.47,17.62,14.17,30.12,5.7,55.3
sh,="600054",黄山旅游,酒店餐饮与休闲,16.95,14.74,15.96,16.96,13.32,27.94,4.15,41.67
sh,="900942",黄山B股,,16.95,14.74,15.96,16.96,13.32,15.35,2.28,41.67
sz,="002250",联化科技,化学原料,16.92,26.12,20.71,25.48,19.19,26.13,4.37,34.27
sh,="600897",厦门空港,交通基本设施,16.88,14.21,18.81,19.22,21.95,11.96,2.05,8.39
sz,="000999",华润三九,化学制剂,16.76,10.73,17.36,21.09,21.3,21.92,3.93,36.17
sh,="601808",中海油服,能源设备与服务,16.76,19.86,14.85,17.16,14.89,18.68,3.18,56.22
sz,="002448",中原内配,汽车零配件与设备,16.67,35.84,13.38,18.77,24.06,19.55,2.4,30.18
sz,="002187",广百股份,百货商店,16.65,29.45,12.25,14.32,15,15.95,1.66,54.42
sz,="002219",恒康医疗,医疗保健提供商与服务,16.55,26.86,16.03,17.09,14.29,88.19,12.23,20.58
sh,="600132",重庆啤酒,饮料,16.5,18.4,10.98,28.1,16.08,86.23,8.26,58.7
sz,="002115",三维通信,通信设备,16.43,14.76,13.78,14.46,17.15,28.88,2.8,47.75
sz,="000989",九芝堂,中药,16.22,12.24,14.27,12.57,11.93,24.64,2.97,19.35
sh,="600785",新华百货,百货商店,16.09,11.76,21.98,22.34,24.87,16.99,3.29,53.45
sh,="600269",赣粤高速,交通基本设施,15.99,18.79,11.48,13.91,16.07,10.07,0.92,53.54
sz,="000536",华映科技,电子元器件,15.98,71.15,13.59,15.11,16.96,36.72,6.28,26.97
sz,="002142",宁波银行,银行,15.91,18.15,18.81,20.53,15.79,8.9,1.55,92.82
sz,="002165",红宝丽,化学原料,15.89,23.82,10.58,16.73,20.91,59.3,3.33,39.93
sz,="002131",利欧股份,传媒,15.76,15.51,16.61,18.84,19.4,44.63,4.33,42.63
sh,="600496",精工钢构,建筑产品,15.69,12.56,16.03,15.13,19.86,16.92,2.93,65.01
sh,="600018",上港集团,交通基本设施,15.62,14.28,11.38,16.1,12.32,14.54,1.44,38.33
sh,="600697",欧亚集团,百货商店,15.61,11.83,17.16,15.76,14.56,24.4,4.03,78.45
sh,="600388",龙净环保,商业用品与服务,15.6,13.59,11.73,11.25,16.39,23.51,2.19,61.02
sz,="300127",银河磁体,电子元器件,15.55,14.86,15.03,14.41,21.01,26.13,3.88,5.74
sh,="600480",凌云股份,汽车零配件与设备,15.49,12.81,10.64,25.95,24.7,23.14,1.73,52.09
sz,="002054",德美化工,化学原料,15.42,14.98,11.38,34.01,21.81,43.15,2.15,26.67
sz,="002204",大连重工,专用设备,15.41,33.21,16.83,12.34,15.58,30.66,1.72,73.73
sh,="601766",中国中车,专用设备,15.41,21.79,16.96,13.84,10.05,19.19,2.14,69.73
sz,="000544",中原环保,复合型公用事业,15.34,14.76,12.99,13.38,12.11,33.77,3.9,50.88
sz,="000159",国际实业,石油天然气,15.28,10.75,17.59,44.72,13.85,22.22,2.38,36.21
sh,="600410",华胜天成,信息技术服务,15.27,18.88,12.49,13.08,12.99,23.55,2.72,41.86
sz,="002118",紫鑫药业,中药,15.24,28.69,12.78,33.36,15.15,40.93,2.76,35.14
sz,="002534",杭锅股份,通用机械,15.24,41.76,14.93,33.12,28.92,22.93,3.12,59.7
sh,="600016",民生银行,银行,15.23,18.23,23.95,18.29,20.19,6.04,1.28,93.98
sz,="000501",鄂武商A,百货商店,15.23,10.15,17.67,18.78,17.13,21.41,3.36,76.96
sz,="002220",ST天宝,农牧渔产品,15.15,35.3,16.74,19.27,13.79,26.06,2.73,39.65
sz,="002233",塔牌集团,建筑材料,15.13,26.1,20.66,14.74,11.72,16.22,2.71,34.47
sz,="000411",英特集团,药品流通,15.12,13.59,60.01,21.7,20.57,51.38,5.1,75.08
sh,="600067",冠城大通,住宅地产开发和管理,15.12,23.42,29.47,26.9,18,7.94,2.08,62.25
sh,="600675",中华企业,住宅地产开发和管理,15.1,23.38,15.82,17.4,18.48,11.38,1.57,75.36
sh,="600686",金龙汽车,汽车,15.05,24.58,14.18,14.54,10.45,17,1.61,74.6
sz,="002051",中工国际,建筑与工程,14.96,12.38,19.99,17.21,19.59,25.44,4.74,78.46
sz,="000862",银星能源,电力公用事业,14.91,11.23,16.34,12.21,15.94,1563.88,6.59,87.15
sh,="600327",大东方,专营零售,14.88,12.63,18.81,22.4,22.61,19.5,3.29,65.03
sh,="600814",杭州解百,百货商店,14.84,12.7,11.23,11.45,11.53,29.31,2.71,47.55
sh,="601998",中信银行,银行,14.84,12.7,21.07,19.24,12.71,6.92,1.22,93.54
sz,="002140",东华科技,建筑与工程,14.64,19.16,28.17,25.24,19.49,31.11,7.65,70.89
sz,="000417",合肥百货,百货商店,14.36,13.08,27.57,25.04,20.24,19,3.1,56.56
sh,="600012",皖通高速,交通基本设施,14.36,11.27,14.39,13.6,13.08,9.5,1.24,35.57
sh,="600195",中牧股份,生物科技,14.33,14.87,25.01,22.25,18.72,21.29,3.54,26.13
sz,="000880",潍柴重机,通用机械,14.33,12.85,19.6,27.46,29.47,15.83,2.47,60.15
sh,="601139",深圳燃气,燃气公用事业,14.3,12.39,14.73,12.71,18.41,37.8,4.29,55.51
sh,="601988",中国银行,银行,14.26,13.85,18.27,18.87,16.48,6.73,1.12,93.6
sh,="601678",滨化股份,化学原料,14.23,38.99,18.08,12.97,38.18,13.59,2.14,16.11
sz,="002243",通产丽星,容器与包装,14.22,29.31,16.02,17.44,13.5,26.39,3.21,37.53
sz,="002226",江南化工,化学制品,14.13,29.34,13.08,18.82,22.42,27.32,4.06,22.23
sh,="600708",光明地产,住宅地产开发和管理,14.12,16.05,10.46,14.87,16.29,87.19,2.09,61.54
sz,="000422",ST宜化,农用化工,14.11,23.79,25.24,23.61,11.53,15.48,2.3,73.64
sh,="600350",山东高速,交通基本设施,14.06,14.85,12.75,12.77,11.54,8.58,1.05,29.14
sh,="600166",福田汽车,汽车,14.04,22.63,13.67,30.18,29.29,19.15,1.59,67.67
sz,="002048",宁波华翔,汽车零配件与设备,14.01,15.63,10.48,18.79,28.33,19.71,1.62,29.98
sh,="600351",亚宝药业,化学制剂,13.97,12.98,17.49,15.57,15.56,25.65,3.54,48.96
sh,="600750",江中药业,中药,13.93,12.22,12.72,23.63,19.86,37.07,4.04,25.92
sz,="002161",远望谷,电子设备及服务,13.91,23.44,12.11,19.17,12.83,66.88,5.25,6.03
sh,="600062",华润双鹤,化学制剂,13.91,21.73,12.96,14.13,13.77,18.2,2.06,28.53
sz,="002106",莱宝高科,光电子器件,13.87,16.07,20.54,24.11,10.98,28.48,3.88,11.61
sh,="601727",上海电气,重型电气设备,13.81,16.19,11.77,11.13,11.38,27.98,2.56,66.12
sh,="600585",海螺水泥,建筑材料,13.81,26.39,29.1,19.39,13.17,9.3,2.01,44.24
sz,="002116",中国海诚,建筑与工程,13.75,13.22,17.76,13.93,14.07,25.43,4.3,75.34
sh,="600561",江西长运,陆运,13.74,13.02,17.78,17.69,17.02,20.57,2.86,67.93
sh,="601009",南京银行,银行,13.71,15.95,15.87,17.21,13.23,9.89,1.36,92.26
sh,="601018",宁波港,交通基本设施,13.71,14.83,10.33,13.05,12.87,14.2,1.3,22.46
sz,="200024",招商局B,,13.7,21.77,13.39,11.66,10.54,8.55,0.98,69.53
sz,="000024",招商地产,,13.7,21.77,13.39,11.66,10.54,16.61,1.88,69.53
sz,="002029",七匹狼,服装与配饰,13.7,17.59,23.16,19.12,15.91,24.88,5.17,36.06
sz,="002203",海亮股份,有色金属,13.67,28.46,13.62,15.48,11.98,24.43,2.27,63.45
sh,="600267",海正药业,化学制剂,13.65,10.68,12.84,14.43,16.3,28.84,2.7,44.19
sh,="600489",中金黄金,有色金属,13.65,27.28,28.67,25.41,11.65,26.07,5.46,47
sh,="600535",天士力,中药,13.58,10.17,17.95,21.06,16.46,33.82,5.25,43.08
sh,="600030",中信证券,证券,13.49,46.46,17,17.28,15.38,11.4,1.66,41.33
sh,="600859",王府井,百货商店,13.41,10.24,14.73,12.77,16.08,22.95,2.47,50.58
sz,="000559",万向钱潮,汽车零配件与设备,13.31,14.41,12.3,14.22,17.3,27.07,2.46,53.18
sh,="600197",伊力特,饮料,13.27,12.15,18.91,13.59,11.55,28.17,5.01,47.15
sz,="200002",万科B,,13.24,23.75,19.83,17.79,15.37,9.44,1.7,77.1
sz,="000002",万科A,住宅地产开发和管理,13.24,23.75,19.83,17.79,15.37,10.14,1.82,77.1
sh,="600406",国电南瑞,重型电气设备,13.2,16.37,29.75,34.23,20.91,37.84,10.88,51.13
sz,="002032",苏泊尔,耐用家居用品,13.19,15.94,18.38,17.58,15.33,20.46,2.99,29.55
sz,="000786",北新建材,建筑材料,13,12.14,18.64,17.27,15.42,16.52,2.61,56.05
sh,="600801",华新水泥,建筑材料,12.98,19.33,19,11.99,11.62,14.22,1.9,60.5
sh,="900933",华新B股,,12.98,19.33,19,11.99,11.62,12.11,1.47,60.5
sh,="600118",中国卫星,航天航空,12.81,23.32,12.15,12.15,12.77,60.16,6.3,51.24
sh,="600177",雅戈尔,住宅地产开发和管理,12.8,21.54,13.61,19.06,27.32,17.55,1.77,72.64
sh,="600125",铁龙物流,陆运,12.79,20.97,14.65,16.07,13.47,24.81,3.08,10.29
sz,="002011",盾安环境,通用机械,12.59,23.18,14.21,11.53,11.73,31.32,2.8,58.95
sh,="600298",安琪酵母,食品,12.57,11.94,16.31,22.82,22.19,42.8,3.51,35.02
sz,="000982",*ST中绒,纺织品,12.53,54.74,23.66,20.36,12.17,27.93,5.36,77
sz,="000528",柳工,专用设备,12.48,26.69,14.93,32.36,26.01,18.79,1.58,59.55
sz,="002004",华邦健康,农用化工,12.44,36.47,27.06,14.61,15.97,40.67,4.02,38.27
sz,="002030",达安基因,生物科技,12.41,12.26,15,14.28,13.57,65.51,6.29,29.44
sz,="002139",拓邦股份,电子设备及服务,12.39,11.43,15.5,19.54,13.79,30.18,3.96,41.95
sh,="600153",建发股份,工业贸易经销商,12.36,20.48,31.78,32.78,22.91,9.53,2.23,80.68
sz,="002191",劲嘉股份,商业用品与服务,12.25,26.23,18.86,15.68,18.06,15.64,3.08,32.61
sz,="002208",合肥城建,住宅地产开发和管理,12.18,25.05,15.77,15.35,14.04,16.83,2.19,67.69
sh,="600528",中铁工业,专用设备,12.11,11.48,10.3,21.72,16.88,23.86,1.65,84.91
sz,="002206",海利得,合成纤维,12.04,26.94,11.26,15.21,15.81,23.88,1.79,21.9
sh,="600864",哈投股份,复合型公用事业,12.04,12.6,12.75,12.62,10.84,85.59,1.51,41.31
sz,="002082",万邦德,有色金属,12.03,16.67,16.15,17.82,16.09,15.24,2.04,27.12
sz,="000009",中国宝安,工业集团企业,11.94,14.63,10.26,14.9,13.55,105.48,4.73,65.04
sz,="000708",中信特钢,黑色金属,11.91,21.81,21.81,24.64,17.58,11.66,1.6,38.33
sh,="600600",青岛啤酒,饮料,11.85,10.41,16.78,16.9,18.57,30.62,4.48,47.87
sh,="900936",鄂资B股,,11.82,15.71,17.05,19.34,10.19,14.37,1.32,67.53
sh,="600295",鄂尔多斯,有色金属,11.82,15.71,17.05,19.34,10.19,20.31,2.37,67.53
sh,="600500",中化国际,非金属材料与制品,11.82,18.5,12.77,11.22,11.27,19.54,1.94,65.46
sz,="002158",汉钟精机,通用机械,11.77,19.54,20.53,22.5,13.76,19.32,3.28,22.81
sh,="600525",长园集团,电气部件与设备,11.76,20.43,31.3,11.83,13.53,37.03,3.92,40.24
sz,="002213",特尔佳,汽车零配件与设备,11.72,25.72,11.74,15.49,11.84,62.88,5.82,29.63
sh,="600690",海尔智家,家用电器,11.72,10.29,31.33,24.28,15.83,11.84,3.35,70.94
sz,="000852",石化机械,能源设备与服务,11.7,10.35,10.08,10.84,11.73,79.23,5.89,38.85
sh,="600382",广东明珠,工业贸易经销商,11.68,13,16.02,17.62,10.71,17.58,2.25,11.15
sz,="002010",传化智联,物流,11.65,15.44,10.83,14.27,22.26,25.25,2.48,30.41
sz,="000630",铜陵有色,有色金属,11.64,16.38,15.94,14.25,10.55,23.89,3,64.54
sz,="002014",永新股份,容器与包装,11.48,12.07,18.99,17.29,15.64,19.89,3.34,34.07
sh,="600622",光大嘉宝,住宅地产开发和管理,11.41,18.63,12.69,17.85,16.93,14.03,1.57,61.75
sz,="000616",海航投资,住宅地产开发和管理,11.35,28.21,10.46,17.56,15.6,16.08,1.4,62.04
sh,="600362",江西铜业,有色金属,11.33,27.43,17.67,18.29,10.78,13.92,2.21,41.59
sh,="600987",航民股份,纺织品,11.23,10.74,17.67,17.3,13.43,10.8,1.73,22.58
sz,="002186",全聚德,酒店餐饮与休闲,11.13,19.27,16.88,13.9,12.1,32.94,5.67,29.96
sz,="002493",荣盛石化,化学制品,11.08,35.68,25.1,55.12,60.3,16.26,2.85,49.76
sh,="601000",唐山港,交通基本设施,11,12.05,10.99,13.39,15.53,15.93,1.61,48.63
sz,="002133",广宇集团,住宅地产开发和管理,10.92,17.79,19.21,16.82,14.22,9.48,1.96,68.04
sh,="600563",法拉电子,电子元器件,10.86,16.41,22.31,22.37,11.64,15.21,2.79,12.14
sh,="600261",阳光照明,家用电器,10.82,12.99,18.73,17.37,12.32,34.92,3.3,56.05
sh,="600993",马应龙,中药,10.73,20.26,12.65,12.36,20.79,30.37,4.18,20.37
sh,="600475",华光股份,通用机械,10.7,18.78,11.6,13.35,12.18,29.48,2.52,70.6
sz,="000060",中金岭南,有色金属,10.54,41.27,18.88,16.57,11.22,17.42,3.68,52.56
sh,="600572",康恩贝,中药,10.52,14.38,17.4,16.43,10.67,31,4.08,45.54
sz,="000401",冀东水泥,建筑材料,10.44,14.61,16.66,18.93,15.45,19.41,2.31,65.44
sz,="002069",獐子岛,农牧渔产品,10.44,15.32,21.18,28.11,15.8,29.53,5.55,38.5
sz,="000516",国际医学,百货商店,10.43,15.63,11.24,15.19,11.47,28.68,3.21,64.45
sh,="600527",江南高纤,合成纤维,10.42,15.93,14.11,14.62,12.35,21.21,2.46,5.1
sz,="000778",新兴铸管,黑色金属,10.31,12.88,13.15,13.01,13.21,12.15,1.26,58.96
sh,="600628",新世界,百货商店,10.11,10.05,10.7,10.69,10.48,22.13,2.01,62.25
sh,="600420",现代制药,化学制剂,10.11,19.2,15.75,16.15,15.49,28.6,3.75,36.5
sh,="600900",长江电力,电力公用事业,10.03,15.16,11.54,12.79,10.18,14.99,1.55,56.91
sh,="600377",宁沪高速,交通基本设施,10.03,10.45,13.96,14.81,12.55,12.42,1.66,26.67

数据来源于：理杏仁网站(lixinger.com)
