﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2008-12-31 累计(%),归属于母公司普通股股东的加权ROE 2007-12-31 累计(%),归属于母公司普通股股东的加权ROE 2011-12-31 累计(%),归属于母公司普通股股东的加权ROE 2006-12-31 累计(%),归属于母公司普通股股东的加权ROE 2009-12-31 累计(%),PE-TTM(扣非) 2011-04-30 ,PB(不含商誉) 2011-04-30 ,资产负债率 2010-12-31 累计(%)
sz,="002213",特尔佳,汽车零配件与设备,11.72,25.72,11.74,24.19,11.84,72.24,10.18,29.7
sz,="002179",中航光电,电子元器件,11.71,22.03,14.35,29.66,11.77,53.36,7.2,49.9
sz,="000852",石化机械,能源设备与服务,11.7,10.35,10.08,20.82,11.73,43.45,5.69,32.43
sz,="002010",传化智联,物流,11.65,15.44,10.83,17.22,22.26,43.21,4.23,22.51
sz,="000630",铜陵有色,有色金属,11.64,16.38,15.94,15.32,10.55,47.71,5.27,75.27
sz,="002014",永新股份,容器与包装,11.48,12.07,18.99,13.55,15.64,23.48,3.79,30.17
sh,="600622",光大嘉宝,住宅地产开发和管理,11.41,18.63,12.69,12.99,16.93,25.67,2.57,59.04
sz,="000616",海航投资,住宅地产开发和管理,11.35,28.21,10.46,18.77,15.6,9.43,1.56,62.22
sh,="600362",江西铜业,有色金属,11.33,27.43,17.67,43.74,10.78,22.62,3.56,37.03
sz,="002186",全聚德,酒店餐饮与休闲,11.13,19.27,16.88,25.25,12.1,41.3,5.71,34.52
sz,="002133",广宇集团,住宅地产开发和管理,10.92,17.79,19.21,26.53,14.22,13.59,2.19,72.16
sh,="600563",法拉电子,电子元器件,10.86,16.41,22.31,13.59,11.64,22.91,4.77,16.98
sh,="600261",阳光照明,家用电器,10.82,12.99,18.73,14.38,12.32,43.46,6.92,55.33
sh,="600475",华光股份,通用机械,10.7,18.78,11.6,22.05,12.18,47.47,4.82,73.62
sz,="000060",中金岭南,有色金属,10.54,41.27,18.88,55.63,11.22,41.91,6.6,61.38
sz,="002069",獐子岛,农牧渔产品,10.44,15.32,21.18,34.62,15.8,40.77,7.26,48.83
sz,="000516",国际医学,百货商店,10.43,15.63,11.24,10.13,11.47,32.92,3.82,60.52
sh,="600527",江南高纤,合成纤维,10.42,15.93,14.11,16.94,12.35,27.55,3.95,31.47
sz,="000778",新兴铸管,黑色金属,10.31,12.88,13.15,12.09,13.21,15.38,1.92,54.82
sh,="600420",现代制药,化学制剂,10.11,19.2,15.75,11.45,15.49,41.92,5.81,26.25
sh,="601186",中国铁建,建筑与工程,10.07,94.77,12.98,85.87,13.12,19.74,1.41,83.37
sh,="600900",长江电力,电力公用事业,10.03,15.16,11.54,15.64,10.18,17.53,2.09,57.98

数据来源于：理杏仁网站(lixinger.com)
