﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2012-12-31 累计(%),归属于母公司普通股股东的加权ROE 2011-12-31 累计(%),归属于母公司普通股股东的加权ROE 2010-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2015-04-30 ,PB(不含商誉) 2015-04-30 ,资产负债率 2014-12-31 累计(%)
sz,="200152",山航B,,15.08,26.36,45.05,56.84,10.33,23.27,1.88,76.25
sz,="200053",深基地b,,15.07,13.23,11.77,13.79,13.84,22.25,2.54,63.11
sh,="601222",林洋能源,电气部件与设备,15.05,13.77,16.89,36.71,14.76,33.62,4.67,31.29
sz,="000043",中航善达,住宅地产开发和管理,15.04,15.05,23.22,14.58,14.56,161.08,2.38,79.3
sz,="002663",普邦股份,建筑与工程,14.99,16.2,45.79,24.21,16.33,44.79,4.81,34.09
sz,="002419",天虹股份,百货商店,14.93,15.53,16.7,21.4,12.18,29.74,3.05,60.27
sh,="600085",同仁堂,中药,14.91,15.56,13.03,10.87,14.49,56.85,6.61,33.21
sh,="600600",青岛啤酒,饮料,14.87,14.91,16.78,16.9,13.53,35.78,4.07,43.39
sh,="603328",依顿电子,电子元器件,14.85,17.84,18.98,22.59,11.44,37.3,3.43,17.03
sz,="300183",东软载波,电子设备及服务,14.82,18.04,18.56,74.58,13.69,55.03,7.47,8.92
sh,="601158",重庆水务,水公用事业,14.77,15.97,14.44,13.33,10.94,43.15,3.9,35.56
sz,="300009",安科生物,生物科技,14.73,13.31,12.05,10.34,15.88,80.82,13.8,15.52
sz,="300286",安科瑞,电气部件与设备,14.68,12.31,32.57,46.94,15.63,65.74,9.77,20.02
sz,="002752",昇兴股份,容器与包装,14.65,16.11,22.87,33.22,12.29,54.43,4.62,58.47
sz,="300290",荣科科技,信息技术服务,14.58,16.65,36.7,47.67,13.87,94.08,12.12,32.36
sh,="600377",宁沪高速,交通基本设施,14.49,12.99,13.96,14.81,13.21,17.16,2.16,23.71
sz,="002368",太极股份,信息技术服务,14.48,12,10.95,11.08,10.15,137.56,14.16,51.31
sh,="601933",永辉超市,食品与主要用品零售,14.48,11.83,11.68,26.5,13.92,57.86,2.51,58.24
sz,="002605",姚记科技,休闲设备与用品,14.46,12.47,15.41,28.54,13.64,80.75,8.76,33.46
sz,="002561",徐家汇,百货商店,14.43,15.36,16.91,24.53,14.46,27.68,3.74,18.71
sz,="300210",森远股份,专用设备,14.43,13.49,14.88,26.64,13.39,68.68,6.9,39.98
sh,="600327",大东方,专营零售,14.36,10.18,18.81,22.4,10.36,52.44,4.47,64.36
sz,="002690",美亚光电,专用设备,14.35,20.59,40.03,46.07,15.63,109.2,13.6,9.49
sz,="002507",涪陵榨菜,食品,14.26,13.94,10.34,16.93,12.12,50.07,5.57,16.94
sz,="002251",步步高,食品与主要用品零售,14.23,18.66,15.78,11.04,10.44,62.12,4.43,61.56
sz,="300197",铁汉生态,建筑与工程,14.17,14.85,13.37,39.29,12.86,49.38,5.97,59.61
sz,="000826",启迪环境,商业用品与服务,14.16,23.88,21.47,17.62,16.82,39.58,6.25,44.75
sh,="600517",置信电气,重型电气设备,14.15,11.67,12.93,23.93,12.92,78.32,9.02,52.37
sz,="300253",卫宁健康,计算机软件,14.15,10.53,19.26,37.02,17.62,319.55,81.03,34.97
sz,="002001",新和成,化学原料药,14.11,14.73,22.5,27.4,11.95,32.59,2.96,23.11
sh,="601669",中国电建,建筑与工程,14.1,14.09,23.04,29.19,13.49,37.33,4.38,83.24
sz,="300231",银信科技,信息技术服务,14.05,13.26,18.59,37.49,15.37,127.39,15.87,23.8
sz,="300342",天银机电,家用电器,14,18.79,33.29,59.67,11.94,66.99,9.45,12.63
sh,="600502",安徽建工,建筑与工程,13.98,20.15,25.47,27.62,13.92,39.11,4.58,83.58
sz,="300115",长盈精密,电子元器件,13.97,13.35,12.63,15.12,15.85,58.61,6.05,47.78
sz,="002681",奋达科技,家用电器,13.91,11.01,25.23,25.78,14.04,209.29,22.59,21.02
sh,="600499",科达洁能,专用设备,13.89,12.57,21.95,18.06,13.28,42.61,5.52,49.28
sz,="000402",金融街,住宅地产开发和管理,13.79,11.97,11.52,10.98,12.61,24.64,1.69,69.4
sh,="600993",马应龙,中药,13.77,14.22,12.65,12.36,13.49,53.84,5.99,22.28
sz,="300289",利德曼,生物科技,13.66,15.31,38.5,41.05,14.16,53.92,8.26,32.39
sz,="000338",潍柴动力,通用机械,13.58,12.62,27.1,44.91,16.68,21.84,2.62,66.07
sz,="300019",硅宝科技,化学原料,13.58,12.98,11.54,10.64,14.25,61.7,7.77,25.66
sz,="002252",上海莱士,生物科技,13.55,24.03,23.54,24.05,15.76,161.72,24.49,8.05
sh,="601965",中国汽研,汽车,13.49,14.13,21.23,18.01,11.73,55.07,3.47,13.74
sz,="002108",沧州明珠,化学制品,13.37,13.06,15.47,21.13,13.45,46.95,4.97,35.41
sz,="002424",贵州百灵,中药,13.36,11.25,11.01,13.94,14.18,88.45,11.9,34.14
sh,="600622",光大嘉宝,住宅地产开发和管理,13.36,13.06,12.69,17.85,12.78,33.23,2.05,61.33
sz,="300003",乐普医疗,医疗保健设备与用品,13.36,16.42,21.81,21.66,14.21,66.08,13.16,14.03
sh,="600785",新华百货,百货商店,13.35,18.18,21.98,22.34,11.45,41.63,2.76,56.3
sz,="002589",瑞康医药,药品流通,13.31,12.79,15.13,23.44,10.55,114.21,7.02,67.85
sh,="601800",中国交建,建筑与工程,13.29,14.69,17.31,15.38,13.36,30.35,3.09,79.03
sz,="300315",掌趣科技,计算机软件,13.26,13.56,28.41,44.18,11.15,131.46,38.37,19.76
sz,="002700",新疆浩源,石油天然气,13.24,23.63,39.78,40.94,14.96,64.75,9.6,19.08
sz,="002091",江苏国泰,工业贸易经销商,13.22,16.78,19.76,21,14.21,37.09,4.92,42.39
sz,="300347",泰格医药,医疗保健提供商与服务,13.2,20.2,40.76,41.82,15.44,125.31,33.38,32.46
sh,="601313",江南嘉捷,,13.18,12.12,26.58,34.96,16.53,27.48,4.28,44.53
sz,="002592",八菱科技,汽车零配件与设备,13.16,13.68,26.36,35.2,10.96,66.87,4.93,19.46
sh,="600863",内蒙华电,电力公用事业,13.16,13.33,14.87,17.48,11.76,33.38,3.24,63.06
sz,="002649",博彦科技,信息技术服务,13.15,10.28,21.6,30.46,11.55,71.25,9.39,25.83
sh,="600383",金地集团,住宅地产开发和管理,13.11,15.35,15.78,16.55,13.23,17.03,1.89,67.5
sh,="600170",上海建工,建筑与工程,13.06,14.41,13.81,13,12.76,40.41,3.06,83.62
sh,="600420",现代制药,化学制剂,13.05,13.54,15.75,16.15,17.69,68.51,10.03,63.45
sz,="002245",澳洋顺昌,物流,13.04,16.51,18.74,18.34,14.25,61.29,7.17,31.98
sz,="002683",宏大爆破,化学制品,13.02,10.41,33.84,27.69,10.64,59.93,4.97,37.89
sz,="002664",长鹰信质,汽车零配件与设备,13.01,12.59,18.71,18.63,14.94,68.01,9.21,28.2
sz,="300336",新文化,传媒,13.01,18.52,32.91,29,12.68,112.11,10.19,25.18
sz,="300287",飞利信,信息技术服务,12.88,11.51,30.61,32.07,15.96,191.83,23.18,51.77
sz,="002686",亿利达,通用机械,12.86,16.4,26.16,32.32,10.95,61.27,6.79,27.46
sh,="601567",三星医疗,电气部件与设备,12.85,12.66,16.24,44.77,16,52.34,6.49,56.56
sh,="603100",川仪股份,电子设备及服务,12.84,12.17,23.39,19.15,12.42,52.69,4.49,56.86
sz,="300262",巴安水务,商业用品与服务,12.78,10.03,10.77,29.27,13.33,108.86,13.96,48.91
sh,="600039",四川路桥,建筑与工程,12.75,19.74,15,10.57,12.8,42.08,3.14,84.08
sz,="002444",巨星科技,通用机械,12.74,10.17,10.67,18.56,13.71,43.64,5.2,27.13
sz,="002546",新联电子,电气部件与设备,12.64,16.06,14.16,37.69,12.15,44.33,4.2,20.03
sz,="002641",永高股份,化学制品,12.62,15.95,27.03,31.27,10.63,37.47,3.74,36.35
sz,="300284",苏交科,商业用品与服务,12.62,10.46,26.51,24.74,14.64,47.49,6.73,50.91
sh,="601098",中南传媒,传媒,12.6,11.65,10.89,17.46,15.06,30.22,4.19,27.86
sh,="600350",山东高速,交通基本设施,12.57,11.6,12.75,12.77,12.71,16.56,1.81,48.96
sz,="002014",永新股份,容器与包装,12.56,16.77,18.99,17.29,10.45,29.4,2.85,20.62
sh,="600012",皖通高速,交通基本设施,12.54,11.81,14.39,13.6,11.83,19.89,2.02,26.73
sz,="000598",兴蓉环境,复合型公用事业,12.47,17.92,15.29,15.42,10.59,49.06,4.19,38.35
sz,="002003",伟星股份,服装与配饰,12.46,10.21,12.77,24.07,13.59,21.87,2.82,15.13
sh,="600668",尖峰集团,建筑材料,12.42,11.17,20.81,13.11,14.86,22.56,3.08,40.54
sz,="002186",全聚德,酒店餐饮与休闲,12.41,18.42,16.88,13.9,11.38,63.65,5.86,19.48
sz,="002396",星网锐捷,通信设备,12.37,12.56,10.89,13.94,11.64,90.15,7.3,35.43
sh,="603088",宁波精达,通用机械,12.35,25.48,29.84,67.64,11.59,106.18,7.74,23.5
sz,="002208",合肥城建,住宅地产开发和管理,12.34,13.43,15.77,15.35,12.2,43.58,4.72,74.03
sh,="600373",中文传媒,传媒,12.33,13.13,13.38,11.37,13.32,34.67,4.25,44.1
sh,="603000",人民网,互联网软件与服务,12.31,13.08,23.62,41.14,13.8,141.62,15.54,15.3
sh,="600196",复星医药,化学制剂,12.3,14.97,13.04,11.5,13.38,45.45,4.46,45.94
sz,="002300",太阳电缆,电气部件与设备,12.28,11.41,11.63,11.52,14.06,55.09,4.27,54.34
sz,="002689",远大智能,重型电气设备,12.25,14.64,25.51,13.43,14.17,47.61,6.18,50.26
sz,="002677",浙江美大,家用电器,12.2,13.92,27.95,21.24,14.62,60.92,6.46,12.67
sh,="600742",一汽富维,汽车零配件与设备,12.17,14.37,18.04,29.79,16.3,13.99,2.04,34.97
sz,="300355",蒙草生态,建筑与工程,12.16,26.96,29.72,37.66,12.81,54.47,6.84,54.79
sh,="600823",世茂股份,住宅地产开发和管理,12.15,11.86,12.75,12.92,12.43,18.16,1.6,65.98
sh,="600068",葛洲坝,建筑与工程,12.14,13.24,14.52,14.07,12.57,31.88,3.01,74.91
sz,="002037",久联发展,化学制品,12.13,16.69,27.64,18.84,11.88,40.44,4.43,70.85
sz,="000581",威孚高科,汽车零配件与设备,12.12,11.36,26.27,38.32,15.05,27.04,3.25,22.26
sz,="200581",苏威孚B,,12.12,11.36,26.27,38.32,15.05,21.59,2.6,22.26
sz,="002662",京威股份,汽车零配件与设备,12.07,18.09,41.89,49.63,14.64,30.64,3.93,14.24
sh,="601766",中国中车,专用设备,12.01,13.36,16.96,13.84,13.79,91.73,10.74,65.78
sz,="002394",联发股份,纺织品,11.94,10.58,15,11.04,11.97,26.39,2.21,36.65
sz,="002658",雪迪龙,电子设备及服务,11.93,11.46,27.3,16.28,15.79,77.45,11.86,16.48
sh,="600900",长江电力,电力公用事业,11.92,14.52,11.54,12.79,14.47,17.21,2.48,41.4
sh,="601799",星宇股份,汽车零配件与设备,11.9,10.65,10.54,38.99,14.07,27.21,3.28,36.84
sz,="300258",精锻科技,汽车零配件与设备,11.87,11.94,18.63,35.76,11.13,36.63,3.62,25.77
sz,="002734",利民股份,农用化工,11.8,15.7,18.21,32.2,10.15,74.09,4.44,45.44
sz,="300171",东富龙,专用设备,11.73,11.04,11.85,53.27,13.52,70.89,9.29,35.78
sh,="600665",天地源,住宅地产开发和管理,11.69,11.74,12.47,11.61,11.89,37.08,3.83,81.34
sz,="300272",开能健康,专用设备,11.69,10.8,19.5,25.34,12.72,110.38,12.18,11.32
sz,="300212",易华录,信息技术服务,11.69,12.22,13.59,34.91,15.81,113.59,17.17,66.21
sz,="002501",*ST利源,有色金属,11.68,15.2,11.71,28.19,12.09,40.79,4.71,48.72
sz,="002598",山东章鼓,通用机械,11.58,12.93,22.8,34.13,10.06,53.8,4.95,26.38
sz,="300296",利亚德,光电子器件,11.47,10.62,25.19,38.31,17.42,71.65,10.06,43.53
sz,="000828",东莞控股,交通基本设施,11.44,10.84,11.45,12.06,15.47,25.46,3.61,29.72
sh,="600386",北巴传媒,专营零售,11.44,11.56,14.03,12.46,11.49,34.12,3.64,31.75
sz,="300170",汉得信息,信息技术服务,11.44,10.92,10.24,33.23,12.21,114.43,11.81,7.75
sh,="600549",厦门钨业,有色金属,11.42,14.47,34.32,14.48,10.26,105.55,4.54,47.5
sh,="600708",光明地产,住宅地产开发和管理,11.39,11.56,10.46,14.87,10.76,77.93,6.11,65.04
sz,="002335",科华恒盛,电气部件与设备,11.36,10.16,13.09,12.73,11.82,97.68,9.03,41.55
sh,="600561",江西长运,陆运,11.36,15.83,17.78,17.69,10.31,40.45,3.85,60.07
sz,="000650",仁和药业,中药,11.3,18.36,30.46,22.79,15.22,42.88,6.44,16.75
sz,="002497",雅化集团,化学制品,11.16,11.29,10.98,33.06,10.87,44.02,5.48,18.79
sh,="600820",隧道股份,建筑与工程,11.14,11.02,11.18,13.24,10.8,40.25,2.81,72.86
sz,="300339",润和软件,信息技术服务,11.13,16.52,19.53,19.01,11.87,155.81,15.16,34.04
sz,="002267",陕天然气,石油天然气,11.09,11.68,15.65,17.33,14.41,31.33,3.63,52.8
sz,="002666",德联集团,化学制品,11.08,12.12,20.2,21.07,10.35,64.29,4.15,19.14
sz,="000039",中集集团,通用机械,11,10,21,20,11.63,28.4,3.24,68.92
sh,="600115",东方航空,航空运输,10.97,15.48,27.12,43.43,13.06,76.61,5.67,81.97
sz,="300352",北信源,计算机软件,10.96,21.55,33.91,39.78,10.08,210.66,19.59,11.41
sh,="600195",中牧股份,生物科技,10.9,11.41,25.01,22.25,10.42,45.26,3.65,25.96
sz,="300320",海达股份,非金属材料与制品,10.85,12.89,22.45,23.97,12.01,51.79,5.8,29.28
sz,="300334",津膜科技,商业用品与服务,10.78,12.92,23.42,25.46,10.43,121.88,10.25,29.21
sz,="002179",中航光电,电子元器件,10.76,13.86,14.35,13.92,12.54,48.33,6.17,47.38
sh,="600018",上港集团,交通基本设施,10.76,10.75,11.38,16.1,13.13,36.2,4.07,36.12
sh,="600496",精工钢构,建筑产品,10.76,10.4,16.03,15.13,10.45,53.46,3.9,65.49
sz,="300100",双林股份,汽车零配件与设备,10.64,11.98,16.23,21.92,12.37,49.67,5.25,47.51
sh,="603609",禾丰牧业,农牧渔产品,10.64,16.15,21.85,19.05,12.8,43.47,4.18,29.56
sz,="002230",科大讯飞,计算机软件,10.63,14.64,13.57,16.1,10.79,200.6,18.24,24.54
sz,="002273",水晶光电,光电子器件,10.59,14.88,21.35,21.24,11.9,64.77,7.57,20.54
sh,="600686",金龙汽车,汽车,10.54,10.45,14.18,14.54,10.59,52,4.88,75.98
sh,="601010",文峰股份,百货商店,10.46,12.16,18.59,37.09,11.58,74.83,6.81,42.07
sz,="000888",峨眉山A,酒店餐饮与休闲,10.46,19.29,17.19,14.96,11.28,41.9,4.34,18.09
sz,="000718",苏宁环球,住宅地产开发和管理,10.45,18.87,20.53,23.99,16.23,32.64,5.13,77.2
sz,="002096",南岭民爆,化学制品,10.43,10.52,18.37,27.37,10.3,49.21,3.95,32.05
sh,="600372",中航电子,航天航空,10.38,12.16,12.65,17.67,11.55,145.34,12.51,62.75
sz,="001696",宗申动力,汽车,10.29,12.79,17.8,18.51,12,78.34,8.49,36.33

数据来源于：理杏仁网站(lixinger.com)
