﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2008-12-31 累计(%),归属于母公司普通股股东的加权ROE 2012-12-31 累计(%),归属于母公司普通股股东的加权ROE 2011-12-31 累计(%),归属于母公司普通股股东的加权ROE 2010-12-31 累计(%),归属于母公司普通股股东的加权ROE 2009-12-31 累计(%),PE-TTM(扣非) 2013-04-30 ,PB(不含商誉) 2013-04-30 ,资产负债率 2012-12-31 累计(%)
sz,="002154",报喜鸟,服装与配饰,20.75,20.08,18.42,14.14,25.35,10.48,1.54,44.75
sz,="002091",江苏国泰,工业贸易经销商,20.73,16.78,19.76,21,20.55,24.78,3.69,34.3
sz,="000550",江铃汽车,汽车,20.7,19.55,27.6,30.99,23.74,10.05,1.66,37.54
sz,="200550",江铃B,,20.7,19.55,27.6,30.99,23.74,10.28,1.7,37.54
sh,="601939",建设银行,银行,20.68,21.98,22.51,22.61,20.87,6.05,1.24,93.2
sh,="600208",新湖中宝,住宅地产开发和管理,20.61,20.85,15.44,21.6,19.72,10.92,1.65,70.05
sz,="001696",宗申动力,汽车,20.61,12.79,17.8,18.51,24.35,16.23,1.89,34.97
sh,="600570",恒生电子,资本市场服务,20.59,15.67,23.04,24.34,28.76,50.33,5.32,22.3
sz,="002313",日海智能,通信设备,20.55,11.48,14.82,11.5,26.45,33.09,3.04,33.51
sh,="600161",天坛生物,生物科技,20.46,21.49,20.29,19.34,23.29,30.76,5.5,63.02
sz,="002508",老板电器,家用电器,20.24,16.65,13.01,25.82,21.48,27.52,4.32,25.36
sz,="300267",尔康制药,化学原料药,20.24,13.87,27.66,46.81,31.42,25.18,3.17,5.92
sz,="002063",远光软件,计算机软件,20.02,26.35,25.01,31.03,25.39,24.04,4.8,10.24
sz,="002223",鱼跃医疗,医疗保健设备与用品,19.98,20.46,22.98,23.93,23.08,38.81,6.73,14.83
sz,="002674",兴业科技,服装与配饰,19.79,13.81,22.47,23.81,20.17,16.1,1.61,13.21
sh,="600880",博瑞传播,传媒,19.74,13.27,21.34,21.7,22.63,22.1,3.53,17.77
sh,="600995",文山电力,电力公用事业,19.68,12.03,12.84,13.33,10.92,17.19,1.97,49.53
sz,="000848",承德露露,饮料,19.68,28.06,26.25,23.92,22.64,29.21,8.88,46.91
sh,="600829",人民同泰,药品流通,19.62,18.35,23.49,21.44,18.97,20.6,2.01,43.09
sz,="002586",ST围海,建筑与工程,19.53,10.49,13.6,26.49,24.93,47.07,4.42,56.22
sh,="601668",中国建筑,建筑与工程,19.48,16.52,16.28,12.05,14.89,6.96,1.03,78.59
sz,="002236",大华股份,电子设备及服务,19.4,38.51,28.36,26.4,15.1,54.64,18.95,36.79
sh,="601398",工商银行,银行,19.39,23.02,23.44,22.79,20.14,5.96,1.26,93.57
sz,="002146",荣盛发展,住宅地产开发和管理,19.35,29.89,28.26,24.06,22.29,11.57,3.01,76.56
sz,="002667",鞍重股份,专用设备,19.32,12.29,31.17,36.92,33.86,21.85,1.72,18.05
sz,="300212",易华录,信息技术服务,19.21,12.22,13.59,34.91,13.13,71.34,7.68,44.3
sh,="600271",航天信息,电子设备及服务,19.09,20.08,22.09,23.78,18.29,12.07,2.24,24.24
sz,="000679",大连友谊,百货商店,19,11.28,14.62,24.69,22.17,14.25,1.49,79.85
sh,="601088",中国神华,煤炭,19,19.92,21.08,20.31,19.16,8.57,1.61,33.2
sh,="600983",惠而浦,家用电器,18.97,21.04,27.39,32.78,28.81,15.06,2.68,61.2
sh,="600436",片仔癀,中药,18.93,27.47,22.91,22.17,17.23,54.02,12.38,30.27
sz,="002670",国盛金控,证券,18.88,10.44,19.93,23.54,23.52,21.41,1.75,31.41
sh,="600315",上海家化,个人用品,18.85,27.77,22.33,19.87,19.43,54,10.96,25.1
sz,="300350",华鹏飞,物流,18.77,16.23,23.95,22.01,19.71,29.9,2.72,30.49
sh,="601369",陕鼓动力,重型电气设备,18.7,19.13,16.85,16.55,17.52,13.7,2.25,60.94
sz,="000861",海印股份,房地产租赁,18.57,29.15,35.02,32.33,18.94,12.82,3.06,59.92
sz,="002003",伟星股份,服装与配饰,18.55,10.21,12.77,24.07,18.68,14.17,1.46,29.33
sz,="002065",东华软件,计算机软件,18.5,22.7,20.74,22.08,20.3,21.46,5.27,31.03
sz,="300287",飞利信,信息技术服务,18.5,11.51,30.61,32.07,22.55,42.81,4.47,32.57
sh,="600256",广汇能源,石油天然气,18.38,12.96,18.43,19.45,16.4,96.28,7.55,62.29
sh,="600015",华夏银行,银行,18.23,18.5,17.44,18.25,13.04,5.39,0.92,94.98
sh,="600499",科达洁能,专用设备,18.21,12.57,21.95,18.06,15.84,33.51,4.41,47.89
sz,="002251",步步高,食品与主要用品零售,18.16,18.66,15.78,11.04,11.17,20.49,2.18,67.88
sz,="300024",机器人,通用机械,18.06,16.11,14.38,10.91,16.27,71.3,6.98,25.68
sh,="601169",北京银行,银行,18,18.3,19,17,16,6.24,1.02,93.6
sz,="002300",太阳电缆,电气部件与设备,17.94,11.41,11.63,11.52,22.76,21.2,1.86,54.46
sz,="300294",博雅生物,生物科技,17.93,12.24,28.36,26.38,30.83,36.15,3.47,3.32
sz,="000620",新华联,住宅地产开发和管理,17.92,20.28,28.08,16.24,15.35,15.14,2.9,71.24
sz,="002332",仙琚制药,化学制剂,17.86,10.67,12.16,11.19,22.66,33.78,3.37,50.77
sh,="600809",山西汾酒,饮料,17.86,44.11,34.5,27.55,23,14.64,5.39,40.7
sz,="300306",远方信息,电子设备及服务,17.81,10.32,64.1,50.76,31.14,25.22,1.67,5.29
sz,="002262",恩华药业,化学制剂,17.8,22.7,20.94,18.02,15.2,49.56,10.09,49.26
sz,="002450",*ST康得,化学制品,17.77,19.61,13.74,13.08,19.51,44.44,6.91,46.99
sz,="002371",北方华创,专用设备,17.72,11.14,13.89,10.61,18.7,53.27,3.62,48.53
sz,="002491",通鼎互联,通信设备,17.69,11.15,10.79,24.05,25.26,17.88,1.98,48.6
sz,="000069",华侨城A,酒店餐饮与休闲,17.65,21.35,21.58,25.71,17.08,10.94,2.16,69.95
sz,="002230",科大讯飞,计算机软件,17.59,14.64,13.57,16.1,14.47,131.67,5.6,20
sz,="300320",海达股份,非金属材料与制品,17.56,12.89,22.45,23.97,20.93,27.73,2.52,30.46
sh,="600588",用友网络,计算机软件,17.56,12.91,19.82,14.89,27.29,25.44,4.17,50.08
sh,="600196",复星医药,化学制剂,17.55,14.97,13.04,11.5,47.93,27.62,2.19,40
sz,="002104",恒宝股份,电子设备及服务,17.55,16.72,17.24,17.7,18.31,30.82,5.02,24.95
sh,="600594",益佰制药,中药,17.5,24.3,26.47,24.95,19.02,31.05,6.57,32.12
sz,="000858",五粮液,饮料,17.29,36.82,30.01,26.68,24.95,7.83,2.4,30.34
sh,="600048",保利地产,住宅地产开发和管理,17.25,21.84,20.2,18.02,18.64,9.71,1.92,78.19
sz,="002507",涪陵榨菜,食品,17.18,13.94,10.34,16.93,17.72,28.25,3.55,15.21
sh,="601006",大秦铁路,陆运,17.16,17.42,19.78,22.64,15.81,9.07,1.42,29.92
sz,="300319",麦捷科技,电子元器件,17.13,11.78,32.28,36.47,26.45,33.07,3.05,9.56
sz,="000826",启迪环境,商业用品与服务,17.07,23.88,21.47,17.62,14.17,47.1,5.17,37.91
sz,="002666",德联集团,化学制品,17.01,12.12,20.2,21.07,24.35,18.51,1.79,10.74
sh,="600054",黄山旅游,酒店餐饮与休闲,16.95,13.23,15.96,16.96,13.32,25.03,3.08,43.08
sh,="900942",黄山B股,,16.95,13.23,15.96,16.96,13.32,17.11,2.1,43.08
sz,="002250",联化科技,化学原料,16.92,18.9,20.71,25.48,19.19,31.42,5.02,44.56
sh,="600897",厦门空港,交通基本设施,16.88,18.4,18.81,19.22,21.95,10.28,1.67,9.97
sh,="600068",葛洲坝,建筑与工程,16.87,13.24,14.52,14.07,23.95,11.49,1.4,78.53
sz,="000671",阳光城,住宅地产开发和管理,16.78,27.3,17.13,45.32,23.3,21.82,4.54,76.41
sz,="000999",华润三九,化学制剂,16.76,23.06,17.36,21.09,21.3,25.98,5.29,35.26
sh,="601808",中海油服,能源设备与服务,16.76,15.03,14.85,17.16,14.89,14.66,2.5,56.89
sz,="002448",中原内配,汽车零配件与设备,16.67,12.09,13.38,18.77,24.06,23.24,1.87,17.83
sh,="600816",安信信托,投资信托,16.61,18.67,46.05,33.12,22.9,198.75,8.24,33.7
sz,="002219",恒康医疗,医疗保健提供商与服务,16.55,14.44,16.03,17.09,14.29,97.98,12.35,35.49
sh,="600132",重庆啤酒,饮料,16.5,11.06,10.98,28.1,16.08,58.15,5.4,60.2
sz,="300259",新天科技,电子设备及服务,16.2,13.8,20.43,42.43,32.4,26.34,3.28,14.18
sh,="600785",新华百货,百货商店,16.09,18.18,21.98,22.34,24.87,11.5,1.75,54.47
sh,="600269",赣粤高速,交通基本设施,15.99,11.21,11.48,13.91,16.07,9.59,0.7,49.17
sz,="000536",华映科技,电子元器件,15.98,11.03,13.59,15.11,16.96,77.87,6.87,43.78
sh,="600352",浙江龙盛,化学制品,15.95,11.56,12.59,15.33,19.06,47.5,1.9,51.19
sh,="600329",中新药业,中药,15.93,21.96,13.36,17.74,18.54,28.53,4.65,48.45
sz,="002142",宁波银行,银行,15.91,19.97,18.81,20.53,15.79,6.88,1.26,94.08
sz,="002096",南岭民爆,化学制品,15.73,10.52,18.37,27.37,30.83,57.35,2.48,30.4
sh,="600496",精工钢构,建筑产品,15.69,10.4,16.03,15.13,19.86,22.26,2.51,71.08
sh,="600794",保税科技,交通基本设施,15.64,27.69,32.38,22.73,20.09,18.78,3.73,58.17
sh,="600018",上港集团,交通基本设施,15.62,10.75,11.38,16.1,12.32,12.33,1.24,38.48
sh,="600697",欧亚集团,百货商店,15.61,18.83,17.16,15.76,14.56,15.65,2.86,79.31
sh,="600388",龙净环保,商业用品与服务,15.6,12,11.73,11.25,16.39,26.55,2.7,65.1
sz,="002690",美亚光电,专用设备,15.54,20.59,40.03,46.07,18.64,40.74,4.18,9.36
sh,="600376",首开股份,住宅地产开发和管理,15.52,12.87,16.69,13.55,14.31,8.79,1.06,80.32
sh,="601766",中国中车,专用设备,15.41,13.36,16.96,13.84,10.05,15.43,1.68,62.45
sh,="600742",一汽富维,汽车零配件与设备,15.36,14.37,18.04,29.79,23.9,9.06,1.1,29.96
sz,="000544",中原环保,复合型公用事业,15.34,14.05,12.99,13.38,12.11,83.09,3.75,45.68
sz,="002534",杭锅股份,通用机械,15.24,13.6,14.93,33.12,28.92,15.38,1.91,60.83
sh,="600016",民生银行,银行,15.23,25.24,23.95,18.29,20.19,7.05,1.57,94.75
sz,="000501",鄂武商A,百货商店,15.23,18,17.67,18.78,17.13,13.64,2.18,76.09
sz,="300300",汉鼎宇佑,信息技术服务,15.17,11.62,32.21,33.7,20.23,48.49,4.48,26.97
sz,="002220",ST天宝,农牧渔产品,15.15,10.19,16.74,19.27,13.79,23.23,2.28,48.32
sz,="000411",英特集团,药品流通,15.12,15.52,60.01,21.7,20.57,29.67,3.96,74.51
sh,="600067",冠城大通,住宅地产开发和管理,15.12,24.7,29.47,26.9,18,22.83,1.96,65.99
sh,="600675",中华企业,住宅地产开发和管理,15.1,10.39,15.82,17.4,18.48,198.84,1.47,73.8
sh,="600686",金龙汽车,汽车,15.05,10.45,14.18,14.54,10.45,28.16,1.71,74.47
sz,="002051",中工国际,建筑与工程,14.96,23.02,19.99,17.21,19.59,24.32,3.99,72.45
sh,="600327",大东方,专营零售,14.88,10.18,18.81,22.4,22.61,24.76,1.81,69.75
sh,="600647",同达创业,住宅地产开发和管理,14.87,12.18,13.03,13.28,76.46,136.29,5.93,46.18
sh,="600814",杭州解百,百货商店,14.84,10.37,11.23,11.45,11.53,27.39,2.45,44.79
sh,="601998",中信银行,银行,14.84,16.7,21.07,19.24,12.71,6.47,1.01,93.14
sz,="300224",正海磁材,电子元器件,14.81,11.36,24.83,45.84,43.73,28.05,2.25,25.7
sz,="002140",东华科技,建筑与工程,14.64,26.76,28.17,25.24,19.49,34.12,7.98,68.83
sz,="000417",合肥百货,百货商店,14.36,16.4,27.57,25.04,20.24,12.18,1.66,53.97
sh,="600012",皖通高速,交通基本设施,14.36,11.81,14.39,13.6,13.08,8.45,0.97,35.41
sh,="600195",中牧股份,生物科技,14.33,11.41,25.01,22.25,18.72,19.97,2.32,27.49
sh,="601139",深圳燃气,燃气公用事业,14.3,13.29,14.73,12.71,18.41,37.99,4.29,53.64
sh,="601988",中国银行,银行,14.26,18.1,18.27,18.87,16.48,5.66,0.93,93.21
sz,="002243",通产丽星,容器与包装,14.22,10.5,16.02,17.44,13.5,33.66,2.73,44.1
sz,="002226",江南化工,化学制品,14.13,11.39,13.08,18.82,22.42,17.39,3,21.14
sh,="600708",光明地产,住宅地产开发和管理,14.12,11.56,10.46,14.87,16.29,47.96,2.02,58.72
sz,="000422",ST宜化,农用化工,14.11,15.32,25.24,23.61,11.53,10.79,1.25,73.59
sh,="600350",山东高速,交通基本设施,14.06,11.6,12.75,12.77,11.54,7.54,0.84,41.61
sz,="300315",掌趣科技,计算机软件,13.96,13.56,28.41,44.18,48.44,112.59,10.28,3.49
sh,="600750",江中药业,中药,13.93,11.71,12.72,23.63,19.86,27.64,3.1,36.41
sh,="600062",华润双鹤,化学制剂,13.91,13.85,12.96,14.13,13.77,22.1,2.63,27.68
sh,="600585",海螺水泥,建筑材料,13.81,13.5,29.1,19.39,13.17,16.99,1.89,41.53
sz,="002116",中国海诚,建筑与工程,13.75,20.98,17.76,13.93,14.07,20.03,4.04,79.76
sh,="600561",江西长运,陆运,13.74,15.83,17.78,17.69,17.02,34.64,2.06,71.2
sz,="002108",沧州明珠,化学制品,13.72,13.06,15.47,21.13,23.2,22.59,2.48,37.68
sh,="601009",南京银行,银行,13.71,17.35,15.87,17.21,13.23,6.46,1.04,92.78
sh,="601018",宁波港,交通基本设施,13.71,10.3,10.33,13.05,12.87,12.76,1.14,22.27
sz,="200024",招商局B,,13.7,15.19,13.39,11.66,10.54,8.89,1.37,73.04
sz,="000024",招商地产,,13.7,15.19,13.39,11.66,10.54,11.74,1.82,73.04
sz,="002029",七匹狼,服装与配饰,13.7,18.06,23.16,19.12,15.91,11.77,1.5,21.67
sh,="600489",中金黄金,有色金属,13.65,16.7,28.67,25.41,11.65,24.85,3.79,43.97
sh,="600535",天士力,中药,13.58,20.53,17.95,21.06,16.46,48.16,9.18,44.83
sh,="600859",王府井,百货商店,13.41,11.88,14.73,12.77,16.08,13.03,1.47,57.81
sz,="002664",长鹰信质,汽车零配件与设备,13.4,12.59,18.71,18.63,14.11,25.16,2.6,29.05
sh,="600197",伊力特,饮料,13.27,19.32,18.91,13.59,11.55,20.41,3.48,51.72
sz,="200002",万科B,,13.24,21.45,19.83,17.79,15.37,10.87,2.12,78.32
sz,="000002",万科A,住宅地产开发和管理,13.24,21.45,19.83,17.79,15.37,9.51,1.86,78.32
sh,="600406",国电南瑞,重型电气设备,13.2,31.16,29.75,34.23,20.91,26.98,7.2,49.11
sz,="002032",苏泊尔,耐用家居用品,13.19,16.24,18.38,17.58,15.33,16.32,2.49,31.56
sh,="600056",中国医药,药品流通,13.08,18.93,17.27,13.35,14.99,17.43,3.03,72.27
sz,="000786",北新建材,建筑材料,13,20.69,18.64,17.27,15.42,15.04,2.77,52.63
sh,="600118",中国卫星,航天航空,12.81,12.4,12.15,12.15,12.77,60.23,5.95,49.16
sh,="600177",雅戈尔,住宅地产开发和管理,12.8,12.26,13.61,19.06,27.32,9.72,1.2,70.91
sh,="600125",铁龙物流,陆运,12.79,11.91,14.65,16.07,13.47,18.97,1.99,14.28
sz,="300239",东宝生物,生物科技,12.63,11.46,17.1,19.4,11.48,47.07,6.13,33.23
sz,="000982",*ST中绒,纺织品,12.53,25.5,23.66,20.36,12.17,21.28,3.41,66.01
sz,="002004",华邦健康,农用化工,12.44,13.24,27.06,14.61,15.97,33.54,3.1,50.07
sz,="002030",达安基因,生物科技,12.41,16.96,15,14.28,13.57,162.98,6.66,31.36
sh,="600153",建发股份,工业贸易经销商,12.36,23.78,31.78,32.78,22.91,6.9,1.5,78.79
sh,="601800",中国交建,建筑与工程,12.35,14.69,17.31,15.38,13.12,6.88,0.92,77.61
sz,="002191",劲嘉股份,商业用品与服务,12.25,19.21,18.86,15.68,18.06,12.04,2.23,37.7
sz,="002208",合肥城建,住宅地产开发和管理,12.18,13.43,15.77,15.35,14.04,12.36,1.51,69.35
sh,="600528",中铁工业,专用设备,12.11,10.6,10.3,21.72,16.88,15.57,1.54,85.64
sh,="600864",哈投股份,复合型公用事业,12.04,10.98,12.75,12.62,10.84,80.46,1.89,46.26
sh,="600600",青岛啤酒,饮料,11.85,14.91,16.78,16.9,18.57,34.72,4.48,45.97
sh,="900936",鄂资B股,,11.82,10.85,17.05,19.34,10.19,14.78,0.99,66.65
sh,="600295",鄂尔多斯,有色金属,11.82,10.85,17.05,19.34,10.19,21.61,1.35,66.65
sz,="002158",汉钟精机,通用机械,11.77,14.21,20.53,22.5,13.76,22.11,3.11,22.58
sz,="002213",特尔佳,汽车零配件与设备,11.72,10.08,11.74,15.49,11.84,43.15,3.75,24.35
sh,="600690",海尔智家,家用电器,11.72,33.78,31.33,24.28,15.83,10.62,2.93,68.95
sz,="002179",中航光电,电子元器件,11.71,13.86,14.35,13.92,11.77,30.97,2.6,48.61
sz,="000852",石化机械,能源设备与服务,11.7,12.09,10.08,10.84,11.73,51.58,5.1,44.47
sh,="600382",广东明珠,工业贸易经销商,11.68,18.2,16.02,17.62,10.71,13.44,1.54,9.97
sh,="601158",重庆水务,水公用事业,11.65,15.97,14.44,13.33,15.12,17.04,2.33,30.88
sz,="002014",永新股份,容器与包装,11.48,16.77,18.99,17.29,15.64,18.74,2.29,22.78
sh,="600622",光大嘉宝,住宅地产开发和管理,11.41,13.06,12.69,17.85,16.93,9.46,1.34,64.31
sh,="600362",江西铜业,有色金属,11.33,12.7,17.67,18.29,10.78,16.42,1.69,43.8
sh,="600987",航民股份,纺织品,11.23,16.76,17.67,17.3,13.43,14.4,2.21,28.05
sh,="601928",凤凰传媒,传媒,11.21,10.14,17.46,13.38,13.54,23.15,1.89,28.44
sz,="300312",邦讯技术,通信技术服务,11.14,11.77,33.53,50.29,85.06,30.02,2.15,31.33
sz,="002186",全聚德,酒店餐饮与休闲,11.13,18.42,16.88,13.9,12.1,30.05,5,29.05
sh,="600518",ST康美,中药,11.08,14.55,17.3,15.58,13.7,26.45,3.67,41.07
sh,="601000",唐山港,交通基本设施,11,13.22,10.99,13.39,15.53,9.67,1.2,45.41
sz,="002133",广宇集团,住宅地产开发和管理,10.92,14.51,19.21,16.82,14.22,11.37,1.3,67.52
sh,="600252",中恒集团,中药,10.86,29.89,25.45,40.8,24.74,28.13,4.23,30.25
sh,="601965",中国汽研,汽车,10.86,14.13,21.23,18.01,11.41,22.44,2.12,19.37
sh,="600563",法拉电子,电子元器件,10.86,17.31,22.31,22.37,11.64,15.86,2.56,11.36
sh,="600261",阳光照明,家用电器,10.82,10.24,18.73,17.37,12.32,42.79,2.86,40.23
sh,="600993",马应龙,中药,10.73,14.22,12.65,12.36,20.79,36.79,3.92,22.22
sh,="600386",北巴传媒,专营零售,10.65,11.56,14.03,12.46,12.59,16.93,1.77,33.92
sz,="300272",开能健康,专用设备,10.57,10.8,19.5,25.34,20.93,39.37,3.75,21.31
sh,="600572",康恩贝,中药,10.52,19.1,17.4,16.43,10.67,41.9,4.87,46.23
sh,="600527",江南高纤,合成纤维,10.42,14.14,14.11,14.62,12.35,15.74,2.12,4.67
sz,="000778",新兴铸管,黑色金属,10.31,10.72,13.15,13.01,13.21,13.03,0.91,65.17
sh,="600628",新世界,百货商店,10.11,11.01,10.7,10.69,10.48,14.9,1.43,56.2
sh,="600420",现代制药,化学制剂,10.11,13.54,15.75,16.15,15.49,40.06,4.56,51.78
sz,="002688",金河生物,化学原料药,10.04,16.08,27.4,24.88,15.59,28.69,2.72,13.94
sh,="600900",长江电力,电力公用事业,10.03,14.52,11.54,12.79,10.18,11.87,1.63,51.76
sh,="600377",宁沪高速,交通基本设施,10.03,12.99,13.96,14.81,12.55,11.7,1.47,25.9

数据来源于：理杏仁网站(lixinger.com)
