﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2017-12-31 累计(%),归属于母公司普通股股东的加权ROE 2016-12-31 累计(%),归属于母公司普通股股东的加权ROE 2015-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2018-04-30 ,PB(不含商誉) 2018-04-30 ,资产负债率 2017-12-31 累计(%)
sh,="603888",新华网,互联网软件与服务,26.68,11.1,19.78,28.83,24.91,67.44,4.1,26.38
sz,="300481",濮阳惠成,化学制品,26.63,15.38,14.72,17.42,14.77,49,5.31,18.5
sz,="300502",新易盛,通信设备,26.53,10.69,12.36,19.74,24,77.51,4.66,22.44
sz,="300667",必创科技,电子设备及服务,26.53,16.46,22.17,20.69,20.05,111.04,12.08,21.77
sz,="002887",绿茵生态,商业用品与服务,26.52,16.11,27.19,24.89,25.25,36.42,3.23,23.81
sh,="603063",禾望电气,电气部件与设备,26.52,12.74,20.41,33.42,31.95,39.48,2.47,15.31
sz,="002912",中新赛克,互联网软件与服务,26.52,20.09,18.41,20.33,26.44,62.35,7.54,30.49
sz,="000661",长春高新,生物科技,26.5,15.99,15.62,23.9,23.55,50.31,7.63,29.26
sh,="603989",艾华集团,电子元器件,26.36,16.32,15.22,16.52,26,40.2,5.83,19.77
sz,="000732",泰禾集团,住宅地产开发和管理,26.23,11.19,11.96,20.63,22.56,19.76,1.97,87.83
sh,="603757",大元泵业,通用机械,26.18,31.65,43.49,30.88,27.91,25.33,4.78,23.75
sz,="300712",永福股份,商业用品与服务,26.16,14.8,19.15,20.79,29.48,38.4,3.28,27.6
sz,="300621",维业股份,建筑与工程,26.14,11.53,13.11,11.74,17.64,27.5,3.36,61.76
sh,="600660",福耀玻璃,汽车零配件与设备,26.1,17.16,18.62,18.88,27.07,19.17,2.92,40.05
sz,="300452",山河药辅,化学原料药,26.01,11.96,12.74,15.73,21.56,57.04,6.08,24.94
sz,="200028",一致B,,26,11.91,15.06,14.94,16.41,10.93,1.28,55.57
sz,="000028",国药一致,药品流通,26,11.91,15.06,14.94,16.41,22.32,2.64,55.57
sz,="002727",一心堂,药品流通,25.99,16.02,14.96,16.1,18.93,39.23,6.02,48.31
sh,="603383",顶点软件,资本市场服务,25.98,13.86,16.14,27.97,25.05,58.81,5.5,18.8
sh,="603730",岱美股份,汽车零配件与设备,25.95,26.81,33.02,29.34,25.54,22.31,4.06,18.81
sh,="603798",康普顿,化学制品,25.91,14.85,17.76,28.17,26.01,23.8,3.14,18.33
sz,="002859",洁美科技,电子元器件,25.86,17.38,28.42,22.8,20.34,47.85,6.86,13.85
sh,="603909",合诚股份,商业用品与服务,25.83,10.33,13.2,19.34,21.55,65.04,5.65,13.81
sh,="603079",圣达生物,化学制剂,25.81,12.93,12.98,23.55,14.45,43.76,4.06,22.04
sz,="000423",东阿阿胶,中药,25.8,22.46,24.1,24.78,24.81,19.65,3.91,20.24
sh,="603933",睿能科技,半导体,25.78,20.91,27.24,17.74,20.78,29.61,3.93,29.34
sz,="002773",康弘药业,中药,25.74,20.34,18.41,19.34,18.51,57.84,10.28,22.74
sh,="603808",歌力思,服装与配饰,25.71,15.82,12.29,13.07,21.12,21.28,4.23,33.23
sz,="300718",长盛轴承,通用机械,25.7,19.78,17.4,21.29,23.74,38.56,4.2,7.71
sz,="002728",特一药业,化学制剂,25.67,11.4,11.21,10.53,15.71,36.02,12.2,45.94
sz,="002777",久远银海,互联网软件与服务,25.65,18.81,17.62,25.74,22.69,68.39,6.14,55.47
sh,="603388",元成股份,建筑与工程,25.64,13.92,13.78,14.64,18.59,34.29,4.67,52.5
sh,="600885",宏发股份,电气部件与设备,25.6,17.91,18.13,16.64,18.02,30.85,4.97,30.99
sz,="002717",岭南股份,建筑与工程,25.58,17.51,12.87,19.87,17.74,25.09,4.37,65.88
sh,="600996",贵广网络,传媒,25.53,10.96,23.82,28.12,31,22.62,2.22,50.11
sz,="300501",海顺新材,容器与包装,25.47,11.24,12.74,23.99,26.27,40.34,3.77,10.73
sz,="002271",东方雨虹,建筑材料,25.36,21.91,23.17,19.61,25.32,27.42,4.97,48.23
sh,="603569",长久物流,物流,25.33,19.79,28.49,35.65,36.06,24.46,4.19,48.13
sz,="002888",惠威科技,家用电器,25.29,10.28,15.67,16.52,22.22,82.44,5.83,10.49
sz,="300606",金太阳,纸类与林业产品,25.27,13.22,18.07,17.2,18.41,42.86,4.76,15.07
sz,="002883",中设股份,商业用品与服务,25.26,18.39,30.14,23.64,38.96,56.31,6.96,12.27
sh,="603886",元祖股份,食品,25.24,18.19,26.8,28.48,22.31,22.66,3.2,38.1
sz,="300536",农尚环境,建筑与工程,25.22,10.21,15.19,19.5,21.5,41.73,4.19,46.15
sh,="603882",金域医学,医疗保健提供商与服务,25.22,14.52,16.75,23.28,12.24,95.28,8.09,47.48
sz,="300394",天孚通信,通信设备,25.2,14.39,17.04,17.4,31.08,37.09,4.71,8.88
sz,="002038",双鹭药业,生物科技,25.16,13.03,12.06,17.04,24.38,70.02,6.47,6.23
sz,="000963",华东医药,药品流通,25.15,23.02,22.19,42.98,30.34,35.76,7.39,44.9
sz,="002801",微光股份,电气部件与设备,25.15,13.61,17.21,22.17,23.4,41.04,3.97,14.36
sz,="002897",意华股份,电子元器件,25.09,13.68,20.22,19.63,18.25,47.87,3.59,25.98
sh,="603738",泰晶科技,电子设备及服务,25.05,11.46,17.26,20.52,22.79,55.18,5.42,44.79
sh,="603183",建研院,建筑与工程,25.04,15.68,18.17,18.12,20.74,56.88,4.92,23.25
sz,="300658",延江股份,纺织品,25,17.08,43,41,35,37.68,3.17,26.68
sh,="603978",深圳新星,有色金属,25,11.63,22.27,16.83,24.4,59.43,4.45,17.6
sh,="601997",贵阳银行,银行,24.91,19.76,21.67,26.37,26.44,8.1,1.41,94.48
sz,="000333",美的集团,家用电器,24.87,25.88,26.88,29.06,29.49,21.79,7.59,66.58
sh,="603306",华懋科技,汽车零配件与设备,24.8,17.52,22.33,17.47,21.06,19.97,2.52,10.98
sz,="002116",中国海诚,建筑与工程,24.73,16.2,11.91,23.13,25.12,34.06,2.65,66.47
sz,="002911",佛燃股份,燃气公用事业,24.72,21.01,21.42,26.24,24.57,36.95,5.96,45.05
sz,="300547",川环科技,汽车零配件与设备,24.62,17.53,21.29,24.56,23.73,31.13,4.8,23.83
sz,="300575",中旗股份,农用化工,24.59,12.28,15.36,22.16,22.89,27.74,2.75,41.43
sz,="300396",迪瑞医疗,医疗保健设备与用品,24.46,14.44,12.01,11.36,18.28,45.85,7.91,23.59
sh,="603038",华立股份,化学制品,24.42,10.32,20.62,16.66,20.48,35.47,2.63,17.93
sh,="603536",惠发食品,食品,24.32,11.52,10.81,11.87,18.96,42.74,3.42,36.64
sz,="300727",润禾材料,化学原料,24.31,17,17.18,19.45,23.06,78.26,8.16,23.89
sh,="600694",大商股份,百货商店,24.2,12.05,10.53,10.66,21.62,12.06,1.41,56.59
sz,="300716",国立科技,化学制品,24.12,12.24,14.89,16.67,19.47,46.33,3.65,23.78
sz,="002849",威星智能,电气部件与设备,24.11,10.85,20.6,16.45,24.12,43.34,4.03,37.44
sz,="002706",良信电器,电气部件与设备,24.09,13.16,12.02,14.9,13.79,30.52,3.35,16.94
sz,="300017",网宿科技,互联网软件与服务,23.96,10.91,21.52,40.96,35.3,44.36,4.23,22.31
sz,="300640",德艺文创,耐用家居用品,23.95,16.75,41.58,34.12,34.45,82.78,7.31,16.54
sz,="300477",合纵科技,重型电气设备,23.9,10.9,11.13,15.32,19.4,61.61,5.69,51.28
sh,="600153",建发股份,工业贸易经销商,23.83,14.83,14.08,14.54,16.2,12.2,1.31,75.05
sz,="002918",蒙娜丽莎,非金属材料与制品,23.79,32,34.51,27.64,23.35,23.19,2.94,37.32
sz,="000858",五粮液,饮料,23.71,19.38,15.01,14.93,15.42,30.62,5.03,22.91
sh,="603161",科华控股,汽车零配件与设备,23.7,17.5,19.51,21.58,27.45,33.6,2.67,68.68
sz,="002775",文科园林,建筑与工程,23.69,18.25,11.7,11.8,18.12,22.02,2.27,43.98
sh,="603208",江山欧派,纸类与林业产品,23.69,15.89,27.61,29.8,23.59,29.42,2.71,37.51
sz,="000062",深圳华强,电子设备及服务,23.67,10.17,11.24,14.34,22.56,34.9,5.86,47.76
sz,="300530",达志科技,化学制品,23.64,11.24,14.26,16.18,19.17,63.02,4.33,8.74
sh,="603889",新澳股份,纺织品,23.58,12.82,14.3,13.1,23.28,25.31,2.27,16.2
sz,="300726",宏达电子,电子元器件,23.58,21.73,28.11,18.5,32.19,67.28,9.27,5.36
sz,="300722",新余国科,航天航空,23.55,19.46,17.52,21.47,23.42,89.74,8.58,31.32
sz,="002732",燕塘乳业,食品,23.49,13.44,13.06,12.8,20.21,34.53,3.94,27.61
sz,="300488",恒锋工具,通用机械,23.31,11.81,11.75,14.62,22.2,34.32,4.08,16.17
sz,="000786",北新建材,建筑材料,23.28,20.66,13.75,11.95,21.24,15.23,3.19,22.44
sz,="002262",恩华药业,化学制剂,23.26,17.38,15.88,18.13,23.77,47.41,7.05,25.45
sh,="600016",民生银行,银行,23.23,14.03,15.13,16.98,20.41,5.66,0.76,93.4
sz,="300395",菲利华,非金属材料与制品,23.18,14.27,14.23,12.38,16.45,38.44,5.6,22.04
sz,="300376",易事特,电气部件与设备,23.15,17.86,20.31,23.11,17.38,23.85,3.69,59.11
sh,="600887",伊利股份,食品,23.15,25.22,26.58,23.87,23.66,28.17,5.88,48.8
sh,="603568",伟明环保,商业用品与服务,23.14,24.24,18.23,21.48,25.53,32.26,6.88,41.18
sh,="600036",招商银行,银行,23.12,16.54,16.27,17.09,19.28,10.6,1.7,92.32
sh,="603007",花王股份,建筑与工程,23.08,18.78,12.86,18.41,18.28,27.37,6.1,59.13
sh,="603298",杭叉集团,专用设备,23.07,14.25,19.95,19.9,25.33,20.87,2.38,26.25
sh,="603110",东方材料,化学原料,23.06,15.05,21.01,25.78,26.04,53.21,4.11,14.76
sh,="603855",华荣股份,电气部件与设备,23.03,11.06,14.92,18.09,22.82,27.47,2.36,40.79
sz,="002913",奥士康,电子元器件,23.01,18.52,27.37,30.66,32.16,41.04,3.07,33.12
sh,="600048",保利地产,住宅地产开发和管理,22.95,16.32,15.53,18.63,21.65,10.06,1.49,77.28
sh,="603178",圣龙股份,汽车零配件与设备,22.94,13.52,21.5,22.51,27.67,33.97,3.1,58.87
sz,="002915",中欣氟材,化学原料,22.88,15.64,12.67,19.77,17.08,93.77,8.21,33.79
sh,="603165",荣晟环保,纸类与林业产品,22.83,43.74,36.08,24.49,21.8,14.8,4.61,22.4
sz,="300523",辰安科技,互联网软件与服务,22.8,10.95,15.22,27.59,15.3,83.58,10.08,29.83
sh,="600066",宇通客车,汽车,22.8,22.15,31.24,30.19,25.54,16.25,3.06,56.85
sh,="603180",金牌厨柜,耐用家居用品,22.77,27.78,39.53,26.33,27.9,66.94,10.77,45.68
sz,="002241",歌尔股份,电子元器件,22.75,16.58,16.3,14.08,23.29,20.82,2.44,43.86
sz,="300572",安车检测,电子设备及服务,22.75,14.99,16.61,18.15,18.89,75.8,10.18,49.1
sh,="603660",苏州科达,家用电器,22.7,21.46,23.98,21.34,11.05,35.67,6.81,28.69
sh,="603877",太平鸟,服装与配饰,22.62,14.78,23.29,34.63,36.86,34.33,3.92,46.54
sz,="002884",凌霄泵业,通用机械,22.59,22.79,25.66,21.18,22.93,25.15,3.38,7.89
sh,="603348",文灿股份,汽车零配件与设备,22.52,14.66,16.59,23.12,20.76,36.42,4.72,51.83
sh,="603986",兆易创新,半导体,22.51,26.27,21.18,31.92,25.78,106.58,20.19,31.74
sz,="300592",华凯创意,商业用品与服务,22.5,10.46,12.82,13.47,18.72,40.61,3.62,52.7
sz,="300445",康斯特,电子设备及服务,22.46,12.36,11.32,14.27,21.77,47.45,5.22,13.96
sz,="002867",周大生,服装与配饰,22.42,21.6,28.09,26.49,27.54,26.21,4.4,22.81
sh,="601166",兴业银行,银行,22.39,15.35,17.28,18.89,21.21,6.14,0.82,93.41
sh,="603339",四方科技,通用机械,22.37,11.81,11.83,19.11,24.69,26,2.87,19.1
sz,="002768",国恩股份,化学制品,22.33,22.23,17.04,13.95,21.68,30.58,3.84,51.05
sz,="300715",凯伦股份,建筑材料,22.31,22.24,30.32,31.12,34.45,102.32,12.19,42.64
sz,="300584",海辰药业,化学制剂,22.3,13.72,17.77,18.53,18.69,73.58,9.98,18.13
sz,="002860",星帅尔,电气部件与设备,22.24,17.26,24.34,23.38,28,31.06,4.42,18.19
sz,="300532",今天国际,信息技术服务,22.22,12.44,10.98,17.73,24.19,55.01,6.65,39.67
sh,="603589",口子窖,饮料,22.21,24,19.81,20.55,20.07,23.68,5.12,33.76
sz,="002909",集泰股份,化学制品,22.14,16.69,16.41,22.64,18.79,61.67,4.68,41.2
sz,="300546",雄帝科技,电子设备及服务,22.11,12.77,16.39,21.19,20.85,55.58,5.22,32.56
sh,="603611",诺力股份,通用机械,22.08,10.44,15.84,13.34,18.41,31.88,3.29,45.28
sh,="603883",老百姓,药品流通,22.03,18.1,14.06,13.65,22.91,61.04,16.46,53.71
sz,="000915",山大华特,化学制剂,21.97,17.5,16.62,14.75,25.05,22.13,3.59,20.05
sh,="600081",东风科技,汽车零配件与设备,21.97,11.6,10.47,14.74,22.11,24.08,2.58,66.95
sz,="002818",富森美,房地产租赁,21.96,16.25,20.42,21.8,19.39,18.99,2.78,20.19
sz,="002152",广电运通,电脑与外围设备,21.95,10.29,11.82,20.98,21.24,41.2,2.31,25.27
sh,="601398",工商银行,银行,21.92,14.35,15.24,17.1,19.96,7.53,1.05,91.79
sh,="600436",片仔癀,中药,21.92,21.16,16.2,15.43,16.79,64.44,12.82,21.65
sz,="300497",富祥股份,化学原料药,21.76,21.13,25.94,29.65,20.84,29.43,5.23,45.98
sz,="300595",欧普康视,医疗保健设备与用品,21.73,21.4,38.56,40.04,38.63,60.83,10.35,11.95
sh,="600919",江苏银行,银行,21.69,13.72,14.47,15.72,16.76,6.84,0.88,93.63
sh,="603239",浙江仙通,汽车零配件与设备,21.6,18.36,41.65,31.09,22.1,27.6,3.74,17.49
sz,="300608",思特奇,信息技术服务,21.57,11.13,16.13,15.81,20.1,41.72,4.51,32.22
sz,="000002",万科A,住宅地产开发和管理,21.54,22.8,19.68,19.14,19.17,11.43,2.31,83.98
sh,="600000",浦发银行,银行,21.53,14.45,16.35,18.82,21.02,6.4,0.9,92.98
sh,="603919",金徽酒,饮料,21.5,14.58,16.28,24.09,21.19,22.76,2.97,21.67
sh,="601818",光大银行,银行,21.48,12.75,13.8,15.5,17.36,6.75,0.79,92.53
sz,="000065",北方国际,建筑与工程,21.47,14.6,16.79,14.41,20.89,15.82,2.02,64.02
sh,="603027",千禾味业,食品,21.42,15.21,13.11,15.32,13.9,44.46,5.27,11.13
sh,="600763",通策医疗,医疗保健提供商与服务,21.4,23.39,18.17,26.52,19.17,62.21,14.23,38.74
sz,="300039",上海凯宝,中药,21.39,11.79,13.48,14.25,20.61,25.79,2.76,11.73
sh,="603037",凯众股份,汽车零配件与设备,21.37,16.05,22.28,18.15,19.2,24.37,3.35,13.82
sh,="600201",生物股份,生物科技,21.35,21.35,24.92,26.07,28,26.43,5.17,21.21
sh,="603359",东珠生态,建筑与工程,21.34,15.4,16.42,17.54,18.65,33.33,3.4,37.4
sh,="600803",新奥股份,可替代能源,21.33,12.86,11.65,17.82,18.98,19.41,1.9,72.62
sh,="603578",三星新材,非金属材料与制品,21.33,12.82,20.29,17.87,17.73,47.39,4.85,17.57
sz,="002244",滨江集团,住宅地产开发和管理,21.3,12.64,12.21,12.02,10.91,13.72,1.33,72.84
sh,="600886",国投电力,电力公用事业,21.3,10.91,14.17,21.84,26.91,14.38,1.53,70.85
sh,="601939",建设银行,银行,21.23,14.8,15.44,17.27,19.74,7.64,1.07,91.88
sz,="300599",雄塑科技,化学制品,21.22,11.56,15.7,17.34,21.21,24.65,2.86,25.61
sh,="600276",恒瑞医药,化学制剂,21.22,23.28,23.24,24.37,21.28,73.9,14.42,11.62
sh,="603396",金辰股份,专用设备,21.2,14.98,16.98,24.56,13.06,36.11,3.33,42.37
sh,="603058",永吉股份,商业用品与服务,21.14,11.46,16.71,17.87,20.71,67.83,7.22,9.71
sh,="603585",苏利股份,农用化工,21.13,15.71,27.11,24.95,18.37,19.36,2.79,7.72
sz,="300609",汇纳科技,信息技术服务,21.13,13.98,20.87,19.79,20.95,61.59,7.19,13.73
sh,="600511",国药股份,药品流通,21.12,16.06,16.7,18.91,24.44,19.26,2.63,53.11
sh,="601838",成都银行,银行,21.08,16.83,12.24,14.69,21.32,9.44,1.34,94.24
sh,="603938",三孚股份,化学原料,21.04,19.05,15.15,17.84,24.13,34.74,4.87,7.05
sh,="600743",华远地产,住宅地产开发和管理,21.03,11.65,13.73,17.73,18.25,10.59,1.03,77.46
sz,="300725",药石科技,化学原料药,21.01,22.84,21.18,17.85,28.22,109.75,15.3,11.24
sz,="300428",四通新材,有色金属,20.97,15.77,11.38,11.71,21.98,69.6,7.18,20.41
sz,="002815",崇达技术,电子元器件,20.9,20.26,27.48,32.12,37.5,31.94,5.9,48.92
sh,="601288",农业银行,银行,20.89,14.57,15.14,16.79,19.57,6.42,0.92,93.21
sz,="000999",华润三九,化学制剂,20.86,14.06,14.78,17.33,15.93,22.47,4.02,37.48
sh,="603885",吉祥航空,航空运输,20.84,16.3,21.33,36.11,23.71,22.16,3.03,56.6
sh,="603131",上海沪工,通用机械,20.82,10.79,14.47,15.42,18.1,77.86,5.52,26.96
sz,="002711",*ST欧浦,物流,20.79,13.17,15.48,11.5,10.93,48.97,7.85,50.65
sh,="603701",德宏股份,汽车零配件与设备,20.68,14.15,15.02,20.99,21.5,28.5,3.35,30.28
sh,="601127",小康股份,汽车,20.64,17.65,15.93,15.67,14.91,24.69,3.86,75.44
sz,="300623",捷捷微电,半导体,20.61,14.29,25.88,20.58,22.37,49.43,5.51,10.33
sz,="002035",华帝股份,耐用家居用品,20.6,26.1,20.22,13.9,20.95,30.07,7.24,46.28
sh,="603668",天马科技,农牧渔产品,20.58,12.01,19.13,18.36,18.99,35.58,3.59,50.27
sz,="002508",老板电器,家用电器,20.57,31.66,33.38,29.1,25.55,21.84,5.68,33.67
sz,="300602",飞荣达,电子元器件,20.56,12.13,23.2,25.38,27.18,53.48,6.06,33.22
sh,="603198",迎驾贡酒,饮料,20.55,16.9,17.84,16.42,20.7,18.53,2.82,29.95
sz,="300723",一品红,化学制剂,20.53,33.84,51.92,41.85,20.42,41.92,5.74,25.2
sh,="601229",上海银行,银行,20.51,12.63,14.35,15.67,18.44,7.78,0.93,91.84
sh,="603089",正裕工业,汽车零配件与设备,20.48,10.9,24.21,20.07,19.66,61.89,3.41,32.44
sz,="002920",德赛西威,电子设备及服务,20.48,41.37,55.63,49.99,29.07,32.73,4.71,40.29
sz,="000625",长安汽车,汽车,20.44,15.65,26.81,33.14,34.2,11.46,1.02,55.28
sz,="300427",红相股份,电气部件与设备,20.44,11.19,12.49,13.67,18.82,28.01,5.75,36.72
sz,="200625",长安B,,20.44,15.65,26.81,33.14,34.2,6.52,0.58,55.28
sz,="002142",宁波银行,银行,20.41,19.02,17.74,17.68,19.45,9.82,1.82,94.46
sz,="300509",新美星,专用设备,20.39,10.04,12.26,17.22,18.38,51.53,4.15,51.5
sz,="300729",乐歌股份,耐用家居用品,20.23,16.07,20.09,22.82,14.11,51.63,3.79,37.34
sh,="603127",昭衍新药,生物科技,20.19,20.57,22.1,26.82,34.91,104.47,12.36,40.72
sz,="000069",华侨城A,酒店餐饮与休闲,20.16,18.05,16.84,15.35,18.4,8.28,1.18,69.89
sh,="603712",七一二,通信设备,20.16,12.48,11.2,13.24,15.86,136.47,12.95,54.19
sh,="603345",安井食品,食品,20.15,13.28,19.37,16.82,20.56,36.27,3.85,47.91
sz,="300639",凯普生物,生物科技,20.14,11.83,16.88,17.22,27.87,58.57,5.11,9.23
sz,="002285",世联行,其他房地产服务,20.13,21.85,19.47,17.67,21.13,20.56,3.64,61.94
sz,="002793",东音股份,电气部件与设备,20.11,16.17,17.86,26.13,22.56,26.61,3.83,16.1
sz,="002275",桂林三金,中药,20.1,18.43,16.33,16.36,20.09,20.14,3.28,17.82
sh,="603496",恒为科技,通信设备,20.1,16.3,25.37,26.27,24.58,51,5.28,14.62
sz,="002802",洪汇新材,化学原料,20.07,12.49,12.57,17.54,14.01,49.05,4.38,7.36
sh,="600926",杭州银行,银行,20.02,11.34,11.83,12.84,15.67,8.79,0.96,93.78
sh,="603912",佳力图,通用机械,20.02,23.36,24.2,23.59,18.23,52.38,6.28,30.69
sh,="603006",联明股份,汽车零配件与设备,19.99,12.96,16.7,14.02,14.7,23.59,2.95,33.73
sz,="002868",绿康生化,化学制剂,19.83,15.77,35.16,35.25,17.62,36.97,3.56,8.01
sh,="603811",诚意药业,化学制剂,19.81,13.62,26.42,23.82,24.17,39.59,4.3,10.91
sz,="002701",奥瑞金,容器与包装,19.79,13.04,24.55,25.51,22.57,19.73,2.3,59.17
sz,="002896",中大力德,通用机械,19.7,16.21,18.73,12.43,16.64,56.93,6.1,31.94
sh,="600697",欧亚集团,百货商店,19.66,10.68,16.32,18.71,20.31,13.05,1.58,76.36
sz,="300638",广和通,电信增值服务,19.64,14.56,32.51,33.7,46.73,78.08,9.01,40.03
sz,="300124",汇川技术,电气部件与设备,19.59,20.98,21.49,21.91,20.55,56.89,10.11,36.71
sh,="603356",华菱精工,专用设备,19.54,18.9,23.73,22.71,29.46,61.38,4.96,36.94
sz,="002929",润建股份,通信技术服务,19.45,22.46,26.88,28.58,28.24,45.09,4.34,50.16
sh,="603680",今创集团,专用设备,19.41,33.26,30.8,46.94,30.15,28.27,4.71,63.82
sh,="600197",伊力特,饮料,19.4,17.44,14.9,16.2,17.02,23.14,3.64,27.13
sh,="603365",水星家纺,纺织品,19.39,24.21,24.36,20.36,20.58,23.81,2.91,22.66
sh,="603579",荣泰健康,休闲设备与用品,19.37,18.85,55.46,59.36,38.93,42.08,6.82,36.76
sh,="603360",百傲化学,化学制品,19.36,14.94,23.98,17.28,21.83,29.11,3.74,11.92
sz,="300070",碧水源,商业用品与服务,19.35,14.99,12.8,16.35,17.26,24.89,3.33,56.44
sz,="300717",华信新材,化学制品,19.33,14.33,17.12,19.27,17.37,65.84,4.77,10.25
sh,="603506",南都物业,住宅地产开发和管理,19.33,29.58,38.93,20.53,34.35,43.14,5.81,64.89
sz,="300600",瑞特股份,重型电气设备,19.31,12.99,21.82,29.51,24.46,49.82,4.58,16.47
sh,="600015",华夏银行,银行,19.3,13.54,15.75,17.18,19.31,5.66,0.75,93.24
sz,="300690",双一科技,非金属材料与制品,19.3,19.45,30.97,36.56,28.7,32.27,3.58,11.81
sz,="002450",*ST康得,化学制品,19.26,14.77,17.32,25.55,23.45,28.38,3.9,47.38
sz,="002871",伟隆股份,通用机械,19.17,13.88,17.83,15.18,21.08,49.53,4.21,17.01
sh,="600850",华东电脑,信息技术服务,19.15,14.6,15.78,22.39,18.69,33.19,4.64,60.62
sh,="603617",君禾股份,通用机械,19.15,16.85,26.27,19.96,20.04,48.69,4.75,36.46
sz,="002858",力盛赛车,酒店餐饮与休闲,19.11,11.73,15.78,13.49,17.34,80.21,6.15,12.32
sz,="002327",富安娜,纺织品,19.09,17.05,15.73,16.33,19.06,18.23,2.66,21.71
sz,="002876",三利谱,电子元器件,19.08,11.87,17.59,23.75,25.99,80.71,4.88,47.71
sh,="600104",上汽集团,汽车,19.07,16.87,17.53,17.91,18.97,11.33,1.66,62.39
sh,="600271",航天信息,电子设备及服务,19.07,16.16,17.97,22.04,18.04,31.7,4.77,37
sz,="300525",博思软件,计算机软件,19.03,12.13,12.08,17.54,17.77,72.68,8.34,36.99
sz,="000887",中鼎股份,汽车零配件与设备,19.01,16.11,16.75,21.69,22,19.94,4.02,49.4
sh,="603726",朗迪集团,通用机械,18.98,14.52,10.61,14.85,19.48,25.1,3.02,36.11
sh,="603663",三祥新材,非金属材料与制品,18.92,12.17,12.3,14.64,14.62,42.17,5.32,18.48
sz,="002763",汇洁股份,服装与配饰,18.88,13.26,11.76,15.02,20.03,21.66,2.54,17.73
sz,="002440",闰土股份,化学制品,18.83,14.07,10.76,12.6,24.75,17.09,2.26,19.44
sh,="600563",法拉电子,电子元器件,18.74,19.56,19.51,17.87,18.28,25.27,4.31,12.9
sz,="300705",九典制药,化学制剂,18.7,16.14,17.93,19.23,19.43,87.06,8.68,14.16
sh,="601668",中国建筑,建筑与工程,18.6,15.82,15.87,16,17.7,7.91,1.29,77.97
sh,="603096",新经典,传媒,18.59,19.33,25.17,26.12,24.56,52.46,7.17,12.63
sz,="002890",弘宇股份,专用设备,18.56,10.45,13.36,24.45,13.42,89.48,4.42,16.44
sh,="600572",康恩贝,中药,18.56,15.88,10.43,12.02,21.42,25.8,3.74,37.97
sz,="002032",苏泊尔,耐用家居用品,18.54,26.87,22.79,21.9,19.63,31.45,7.15,43.32
sz,="000811",冰轮环境,通用机械,18.51,12.51,13.55,14.86,13.34,32.14,2.13,48.69
sh,="601998",中信银行,银行,18.48,11.67,12.58,14.55,16.84,7.26,0.84,92.74
sh,="600897",厦门空港,交通基本设施,18.47,12.16,12.62,12.73,16.89,14.44,1.68,18.1
sz,="002223",鱼跃医疗,医疗保健设备与用品,18.38,11.37,14.32,18.85,18.24,37.1,4.21,15.96
sh,="601888",中国国旅,酒店餐饮与休闲,18.21,19.12,15.26,14.15,15.37,45.51,7.56,28.29
sz,="002191",劲嘉股份,商业用品与服务,18.2,11.63,13.3,19.02,18.15,21.94,2.2,17.64
sh,="600741",华域汽车,汽车零配件与设备,18.19,16.51,16.84,18.89,20.76,11.09,1.7,59.53
sz,="300678",中科信息,信息技术服务,18.16,10.23,12.2,14.19,15.93,186.21,11.28,23.85
sz,="300476",胜宏科技,电子元器件,18.15,14.67,17.4,13.81,18.46,42.45,4.88,34.07
sz,="002085",万丰奥威,汽车零配件与设备,18.14,15.96,20.53,23.99,23.71,25.44,3.32,34.98
sz,="300447",全信股份,电气部件与设备,18.09,12.88,15.02,15.9,18.62,39.15,4.79,14.29
sz,="300664",鹏鹞环保,商业用品与服务,18.07,10.38,14.04,10.61,14.39,46.65,3.33,41.41
sh,="601169",北京银行,银行,18.05,13.77,14.92,16.26,17.98,7.53,0.88,92.42
sh,="600585",海螺水泥,建筑材料,18.05,19.12,11.59,11.03,18.47,10.46,1.92,24.71
sh,="601988",中国银行,银行,18.04,12.24,12.58,14.53,17.28,6.61,0.81,91.9
sh,="603086",先达股份,农用化工,18.02,11.82,14.48,16.75,24.47,26.13,2.4,18.62
sz,="000726",鲁泰A,纺织品,17.9,11.87,11.71,10.66,15.39,12.62,1.31,23.55
sz,="200726",鲁泰B,,17.9,11.87,11.71,10.66,15.39,8.51,0.87,23.55
sz,="300493",润欣科技,半导体,17.82,11.26,10.68,14.46,15.59,76.48,8.65,53.91
sh,="600486",扬农化工,农用化工,17.81,15.71,13.44,15.52,18.21,24.53,3.85,42.79
sh,="601366",利群股份,百货商店,17.79,10.18,14.03,14.55,15.91,21.32,1.79,41.98
sh,="603200",上海洗霸,商业用品与服务,17.72,10.18,17.34,14.54,19.73,57.47,3.94,10.26
sz,="300585",奥联电子,汽车零配件与设备,17.7,13.55,23.41,21.91,25.77,52.55,5.8,28.87
sh,="603035",常熟汽饰,汽车零配件与设备,17.67,10.52,16.99,18.5,18.16,16.69,1.72,28.95
sh,="600908",无锡银行,银行,17.65,11.04,11.52,12.3,15.83,12.36,1.36,93.18
sz,="300416",苏试试验,电子设备及服务,17.64,12.06,11.63,11.71,16.18,54.29,6.18,42.82
